code,company_name,sector_33,market_cap_repaired,moat_p,change_p,future_p,price_p_repaired,price_p_asis,total_repaired,total_asis
7575,"Japan Lifeline Co.,Ltd.",Wholesale Trade,91024002720.0,84.99269038932619,42.70539152759949,22.69485481406011,55.55272542027509,51.069791136016306,51.48641553781522,50.36568196675052
3744,SIOS Corporation,Information & Communication,4923460500.0,34.01359148016679,84.76179047831668,66.17422312786552,30.23433520122262,51.069791136016306,53.7959850718929,59.00484905559132
3843,"FreeBit Co.,Ltd.",Information & Communication,31212889500.0,54.15058055141317,65.12100239995534,66.17422312786552,48.8792664289353,51.069791136016306,58.581268127042335,59.12889930381259
9450,Fibergate Inc.,Information & Communication,13883766000.0,78.29128033877389,23.052994362895575,66.17422312786552,46.7651553744269,51.069791136016306,53.57091330099047,54.64707224138782
9850,"GOURMET KINEYA CO.,LTD.",Retail Trade,21959112000.0,19.584568876676823,92.03622258190545,22.69485481406011,18.593988792664288,51.069791136016306,38.22740876632667,46.346359352164676
1780,YAMAURA CORPORATION,Construction,25400455388.0,59.270884872782496,63.343444773120495,22.69485481406011,68.36474783494651,51.069791136016306,53.4184830737274,49.09474389899485
1871,"PS Construction Co.,Ltd.",Construction,99149354668.0,55.090646616995144,79.90126695317296,22.69485481406011,46.33214467651554,51.069791136016306,51.00472826518593,52.18913988006113
3276,"Japan Property Management Center Co.,Ltd.",Real Estate,22059180000.0,47.138105973226835,27.66768990344366,22.69485481406011,50.66225165562914,51.069791136016306,37.040725586589936,37.142610456686725
8023,"DAIKO XTECH,LTD.",Information & Communication,12603362544.0,38.39181924750321,55.70784729586427,66.17422312786552,73.05145185939888,51.069791136016306,58.33133538265797,52.83592020181233
8316,"Sumitomo Mitsui Financial Group,Inc.",Banks,22706918635538.0,60.74370665878354,93.32739856002678,22.69485481406011,33.6729495669893,3.8206826286296485,52.60972739996493,45.146660665375016
7962,"KING JIM CO.,LTD.",Other Products,22219691680.0,25.438834922047,54.24141876430206,22.69485481406011,41.97656647987773,51.069791136016306,36.087918745071725,38.36122490910637
1967,YAMATO CORPORATION,Construction,51940522488.0,57.51762184039646,79.27808784952838,22.69485481406011,51.19714722363729,51.069791136016306,52.67192793190556,52.64008891000031
1720,"TOKYU CONSTRUCTION CO., LTD.",Construction,121619446520.0,39.79869587069719,47.63467656415695,22.69485481406011,42.30769230769231,51.069791136016306,38.10897988915164,40.29950459623264
5368,"JAPAN INSULATION CO.,LTD.",Glass and Ceramics Products,8003747500.0,58.24244300414405,23.499637216051795,22.69485481406011,80.10697911360162,51.069791136016306,46.135978536964394,38.876681542568065
5702,"DAIKI ALUMINIUM INDUSTRY CO.,LTD.",Nonferrous Metals,75781404525.0,10.347518963069014,24.116397834458894,78.62964849719816,31.380539989811513,51.069791136016306,36.1185263211344,41.04083910768559
7874,"LEC,INC.",Chemicals,29527668560.0,25.23467252970017,82.22023776301836,78.62964849719816,55.06877228731534,51.069791136016306,60.288332769308006,59.28858748148325
8850,STARTS CORPORATION INC.,Real Estate,216959435550.0,62.18079089815597,34.24479544566613,22.69485481406011,64.0346408558329,51.069791136016306,45.78877050342878,42.547558073474626
1799,DAIICHI KENSETSU CORPORATION,Construction,58925525740.0,65.60822499728862,79.55115253669699,22.69485481406011,68.74681609780947,51.069791136016306,59.150262111463796,54.731005871015505
5644,METALART CORPORATION,Iron and Steel,22118436840.0,52.80116490119569,17.48004688284869,22.69485481406011,73.66276107997962,51.069791136016306,41.65970691952103,36.0114644335302
3388,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",Wholesale Trade,26424959000.0,32.56971720279259,48.547552603672486,46.23025980641874,72.31278655119715,51.069791136016306,49.91507904102024,44.60433018722503
5189,"SAKURA RUBBER CO.,LTD.",Rubber Products,5784753000.0,33.22736408898524,60.527990176926934,47.809475292919004,69.20529801324503,51.069791136016306,52.69253189301905,48.15865517371187
7840,"FRANCE BED HOLDINGS CO.,LTD.",Other Products,41641908000.0,48.64609328665391,30.7293073617235,22.69485481406011,54.966887417218544,51.069791136016306,39.25928571991402,38.28501164961345
9837,"MORITO CO.,LTD.",Wholesale Trade,45784311200.0,43.22955856908435,59.35759334710052,22.69485481406011,47.070809984717265,51.069791136016306,43.08820417874056,44.08794946656532
9832,"AUTOBACS SEVEN CO.,LTD.",Wholesale Trade,114282466480.0,33.662976120234156,39.35937936038399,22.69485481406011,60.62149770759042,51.069791136016306,39.08467700056717,36.696750357673636
4554,"Fuji Pharma Co.,Ltd.",Pharmaceutical,55898731000.0,47.076675968843915,67.81486856058493,22.69485481406011,41.08507386653082,51.069791136016306,44.66786830250494,47.164047619876314
1952,"Shin Nippon Air Technologies Co.,Ltd.",Construction,146834370000.0,59.01780894213463,74.1680247809343,22.69485481406011,34.309730005094245,51.069791136016306,47.54760463555582,51.737619918286335
5463,Maruichi Steel Tube Ltd.,Iron and Steel,138189166500.0,62.383476176729914,14.107328235753753,22.69485481406011,94.21803362200714,51.069791136016306,48.35092321213773,37.56386259064002
3687,Fixstars Corporation,Information & Communication,82889953000.0,93.06869977702988,77.19780097114472,66.17422312786552,6.062149770759043,51.069791136016306,60.62571841169979,71.87762875301411
4569,"KYORIN Pharmaceutical Co.,Ltd.",Pharmaceutical,70561001504.0,46.10508337738964,74.67751297650277,22.69485481406011,88.25776872134489,51.069791136016306,57.93380497232435,48.63681057599221
1921,TOMOE CORPORATION,Construction,65233800528.0,72.75434014557726,23.75210693754535,22.69485481406011,81.5078960774325,51.069791136016306,50.177299493653805,42.56777325829975
5563,"Nippon Denko Co.,Ltd.",Iron and Steel,64266114580.0,55.1776079533396,29.583719372662834,22.69485481406011,46.612328069281716,51.069791136016306,38.51712755233606,39.63149331901971
3002,GUNZE LIMITED,Textiles and Apparels,60313455940.0,50.42929037650386,35.31090584361221,22.69485481406011,83.31635252165053,51.069791136016306,47.937850888956675,39.87621054254812
2810,House Foods Group Inc.,Foods,327824355424.0,46.188032086538314,54.84835630965006,22.69485481406011,41.61996943453897,51.069791136016306,41.33780316119686,43.70025858656619
4829,"Nihon Enterprise Co.,Ltd.",Information & Communication,4007629600.0,49.54469064123818,26.760981191047605,66.17422312786552,38.945491594498215,51.069791136016306,45.35634663866237,48.3874215240419
4667,"AISAN TECHNOLOGY CO.,LTD.",Information & Communication,8593052349.0,61.3677875921606,77.35159345872636,66.17422312786552,29.903209373408046,51.069791136016306,58.69920338804013,63.990848828692194
4839,WOWOW INC.,Information & Communication,28263200000.0,29.088625466255674,14.728163196963777,66.17422312786552,51.83392766174223,51.069791136016306,40.4562348632068,40.26520073177532
9343,ibis inc.,Services,14456399075.0,88.8077552910686,79.47142378746443,54.3555781966378,24.732552215995923,51.069791136016306,61.84182737279169,68.42613710279679
4530,"HISAMITSU PHARMACEUTICAL CO.,INC.",Pharmaceutical,442713849800.0,67.76293837562581,73.96140536920242,22.69485481406011,32.01732042791645,51.069791136016306,49.10912974670119,53.87224742372616
2730,EDION Corporation,Retail Trade,245300178240.0,25.834328201390715,42.63021153094826,22.69485481406011,45.97554763117677,51.069791136016306,34.28373554439396,35.55729642060385
2908,"FUJICCO CO.,LTD.",Foods,42025981248.0,39.0556378259999,29.06237093263381,22.69485481406011,48.47172694854814,51.069791136016306,34.82114763031049,35.470663677177534
4768,OTSUKA CORPORATION,Information & Communication,1161493398120.0,53.44398136292307,75.16015515990401,66.17422312786552,24.78349465104432,4.0753948038716254,54.89046357543423,49.71343861364106
9616,"KYORITSU MAINTENANCE CO.,LTD.",Services,186551935272.0,54.21236698011367,87.14885304459452,54.3555781966378,42.66428935303108,51.069791136016306,59.595271893594266,61.69664733934057
3963,"Synchro Food Co.,Ltd.",Information & Communication,9243259200.0,81.20228039031178,69.24856281743595,66.17422312786552,41.21242995415181,51.069791136016306,64.45937407244126,66.9237143679074
7463,"ADVAN GROUP CO.,LTD.",Retail Trade,31969792800.0,67.89353855592411,12.476530669196853,22.69485481406011,89.91339786041772,51.069791136016306,48.24458047489969,38.53367879379934
6036,"KeePer Technical Laboratory Co.,Ltd.",Services,72185329800.0,89.86673138528153,68.97413071384719,54.3555781966378,27.71268466632705,51.069791136016306,60.22728124052339,66.0665578579457
1975,"ASAHI KOGYOSHA CO.,LTD.",Construction,99674172000.0,43.891919120451504,75.58143104314338,22.69485481406011,30.89658685685176,51.069791136016306,43.26619795862669,48.309499028417825
3597,"JICHODO Co.,Ltd.",Textiles and Apparels,29598632960.0,64.09673353389994,4.939219735446782,22.69485481406011,47.01986754966888,51.069791136016306,34.687668908268925,35.70014980485578
7417,NANYO CORPORATION,Wholesale Trade,18312851600.0,57.9248861880223,19.79438522074008,22.69485481406011,78.93530310748854,51.069791136016306,44.83735733257775,37.8709793397097
9044,"NANKAI Co.,Ltd.",Land Transportation,298597530710.0,48.96080064661167,70.59669587542558,22.69485481406011,62.37901171676006,51.069791136016306,51.15784076321436,48.33053561802842
8704,"TRADERS HOLDINGS CO.,LTD.",Securities and Commodities Futures,32982478870.0,73.47924694807989,84.74312105821288,22.69485481406011,57.00458481915435,51.069791136016306,59.480451909876805,57.99675348909229
3708,"Tokushu Tokai Paper Co.,Ltd.",Pulp and Paper,20247385200.0,34.464214151854335,71.85879332477535,22.69485481406011,95.36423841059602,51.069791136016306,56.095525175321455,45.02191335667653
5132,"pluszero,Inc.",Information & Communication,11873460900.0,93.39564681490623,95.16506669643356,66.17422312786552,8.405501782985226,51.069791136016306,65.78510960554763,76.4511819438054
7490,"NISSIN SHOJI CO.,LTD.",Wholesale Trade,14721682500.0,20.175372208455208,19.249065133671934,22.69485481406011,54.50840550178299,51.069791136016306,29.15692441449256,28.29727082305089
7949,"KOMATSU WALL INDUSTRY CO.,LTD.",Other Products,43480179960.0,53.985003527680014,69.92903387843947,22.69485481406011,45.89913397860417,51.069791136016306,48.12700654969594,49.419670839048976
7180,"Kyushu Financial Group,Inc.",Banks,584886900261.0,29.268608091614905,55.312077914829494,22.69485481406011,50.99337748344371,51.069791136016306,39.56722957598706,39.5863329891302
9301,Mitsubishi Logistics Corporation,Warehousing and Harbor Transportation Service,534419811655.0,54.58099193218169,18.7534185410504,22.69485481406011,39.88792664289353,51.069791136016306,33.97929798254643,36.774764105827124
2009,"THE TORIGOE CO.,LTD.",Foods,25370966676.0,47.69550540118743,35.5319808003572,22.69485481406011,52.69994905756495,51.069791136016306,39.65557251829242,39.24803303790526
2211,"Fujiya Co.,Ltd.",Foods,59026259110.0,30.976805921323425,47.14943908020316,22.69485481406011,44.70198675496689,51.069791136016306,36.38077164263839,37.97272273790075
2004,"Showa Sangyo Co.,Ltd.",Foods,102285603000.0,35.24106896829087,53.378076686945356,22.69485481406011,78.70606214977076,51.069791136016306,47.50501565476677,40.59594790132816
8160,"KISOJI CO.,LTD.",Retail Trade,64571542677.0,41.00963896684239,64.4063738349054,22.69485481406011,26.057055527254203,51.069791136016306,38.541980785765524,44.79516468795605
7800,"Amifa Co.,Ltd.",Other Products,2810316600.0,37.30945828345142,65.14025785566781,22.69485481406011,46.841569026999494,51.069791136016306,42.99653499504471,44.05359052229891
8804,"Tokyo Tatemono Co.,Ltd.",Real Estate,668725629984.0,48.87946565373399,69.32756599877212,22.69485481406011,59.93377483443709,51.069791136016306,50.20891532525083,47.99291940064563
2875,"TOYO SUISAN KAISHA,LTD.",Foods,1076088428080.0,80.45351690010818,72.6721828431099,22.69485481406011,30.23433520122262,5.043301069791136,51.513722439625205,45.215963906767335
3191,"JOYFUL HONDA CO.,LTD.",Retail Trade,132521947344.0,50.66459406358118,28.624965116928056,22.69485481406011,48.624554253693326,51.069791136016306,37.65224206206567,38.26355128264641
2229,"CALBEE,Inc.",Foods,359292734650.0,61.71688076045101,58.81838477423676,22.69485481406011,35.68517575140092,51.069791136016306,44.7288240250372,48.574977871191045
7611,HIDAY HIDAKA Corp.,Retail Trade,93284073556.0,73.73162191856709,72.82156611039795,22.69485481406011,20.14773306164035,51.069791136016306,47.348943976166375,55.07945849476037
8151,TOYO Corporation,Wholesale Trade,44927371500.0,48.23332283504752,44.42166657364514,22.69485481406011,25.496688741721854,51.069791136016306,35.211633241118655,41.60490883969227
3087,"DOUTOR・NICHIRES Holdings Co.,Ltd.",Retail Trade,109636600749.0,44.076247993100644,59.07984037506279,22.69485481406011,51.83392766174223,51.069791136016306,44.42121771099144,44.23018357955996
9467,"AlphaPolis Co.,Ltd.",Information & Communication,30543426300.0,84.09179107094855,74.98253055757101,66.17422312786552,33.520122261844115,51.069791136016306,64.69216675455729,69.07958397310034
5304,"SEC CARBON,LIMITED",Glass and Ceramics Products,52164479680.0,76.45272870776195,29.59890048557236,22.69485481406011,78.90983188996435,51.069791136016306,51.914078974339695,44.954068785852684
1879,SHINNIHON CORPORATION,Construction,133532030760.0,55.68349211349702,48.526790199252105,22.69485481406011,62.83749363219562,51.069791136016306,47.43565768975121,44.49373206570638
7384,"Procrea Holdings,Inc.",Banks,111424487015.0,50.6020305156173,2.460261204442708,22.69485481406011,45.084055017829854,51.069791136016306,30.210300387987495,31.706734417534108
8200,"RINGER HUT CO.,LTD.",Retail Trade,54347343120.0,38.678669821268976,52.18108500306971,22.69485481406011,12.404482934284259,51.069791136016306,31.489773143170765,41.15610019360378
2670,"ABC-MART,INC.",Retail Trade,634022401599.0,76.65286860417041,45.62800692080147,22.69485481406011,44.39633214467652,51.069791136016306,47.34301562092713,49.011380368762076
8541,"The Ehime Bank,Ltd.",Banks,75809004610.0,8.25267447784004,,22.69485481406011,72.18543046357615,51.069791136016306,34.377653251825436,27.339106809305488
8795,"T&D Holdings, Inc.",Insurance,2163866542200.0,39.73878455968178,86.52360886309091,45.6444218033622,35.252165053489556,4.533876719307183,51.78974506990612,44.110172986360524
1417,MIRAIT ONE Corporation,Construction,350351777178.0,25.45967270833502,62.20198693977787,22.69485481406011,37.41721854304636,51.069791136016306,36.94343325130484,40.35657639954732
1798,MORIYA CORPORATION,Construction,2146029000.0,43.67323842119371,77.21870290785287,22.69485481406011,99.7962302598064,51.069791136016306,60.84575660072827,48.66414681978075
9381,AIT CORPORATION,Warehousing and Harbor Transportation Service,51098580000.0,58.37553351034319,40.12535580733382,22.69485481406011,30.998471726948544,51.069791136016306,38.04855396467141,43.066383816938355
1982,"Hibiya Engineering,Ltd.",Construction,66891283525.0,42.39501638930165,44.11717921527041,22.69485481406011,65.46102903718798,51.069791136016306,43.66701986395504,40.06921038866212
9324,Yasuda Logistics Corporation,Warehousing and Harbor Transportation Service,64291619600.0,42.60108884670875,66.57255678964113,22.69485481406011,52.827305145185946,51.069791136016306,46.17395139889898,45.73457289660657
8591,ORIX CORPORATION,Other Financing Business,7070476155020.0,61.12740262630003,11.43268962437908,22.69485481406011,10.035659704533876,2.6999490575649516,26.32265169231827,24.48872403057604
7466,SPK CORPORATION,Wholesale Trade,12410946000.0,35.67267953923301,64.12903945973099,22.69485481406011,92.84258787570046,51.069791136016306,53.83479042218114,43.3915912372601
9351,"TOYO WHARF & WAREHOUSE CO.,LTD.",Warehousing and Harbor Transportation Service,13220356000.0,26.79413532468793,11.842021543785233,22.69485481406011,77.89098318899644,51.069791136016306,34.80549871788243,28.100200704637395
8739,"SPARX Group Co.,Ltd.",Securities and Commodities Futures,86513268240.0,76.28629648497198,48.46235418875928,22.69485481406011,38.23229750382068,51.069791136016306,46.41895074790302,49.62832415595192
2220,"KAMEDA SEIKA CO.,LTD.",Foods,25194603250.0,43.904381711688146,55.58321705642686,22.69485481406011,95.82272032603159,51.069791136016306,54.501293477051675,43.31306117954786
5805,SWCC Corporation,Nonferrous Metals,454372683300.0,43.51904809767372,73.78682257074287,78.62964849719816,8.507386653082017,1.63015792154865,51.11072645467419,49.39141927179085
3844,COMTURE CORPORATION,Information & Communication,42763014900.0,72.98577856806976,59.54866886197466,66.17422312786552,43.58125318390219,51.069791136016306,60.57248093545304,62.444615423481565
6071,"IBJ,Inc.",Services,30524509600.0,67.88345452265713,63.93894067087123,54.3555781966378,35.226693835965364,51.069791136016306,55.35116680653288,59.311941131545616
7283,"AISAN INDUSTRY CO.,LTD.",Transportation Equipment,117069952667.0,42.14626099061805,75.57065915052743,47.809475292919004,79.13907284768212,51.069791136016306,61.16636707043666,54.149046642520204
9438,MTI Ltd.,Information & Communication,31138546600.0,79.21274911975691,42.37338840207624,66.17422312786552,60.59602649006622,51.069791136016306,62.08909678494122,59.707537946428744
9221,FULUHASHI EPO CORPORATION,Services,13079976000.0,64.95883971656653,62.603030641290395,54.3555781966378,39.27661742231278,51.069791136016306,55.29851649420188,58.246809922627754
3796,"e-Seikatsu Co.,Ltd.",Information & Communication,1904786400.0,39.04990555802944,29.499079086900707,66.17422312786552,31.482424859908306,51.069791136016306,41.55140815817599,46.44824972720299
2462,"LIKE,Inc.",Services,28631629200.0,41.110948361908164,26.714991348998158,54.3555781966378,43.98879266428935,51.069791136016306,41.54257764295837,43.31282726089011
2418,TSUKADA GLOBAL HOLDINGS Inc.,Services,27034851500.0,57.561638455571625,77.01559970977284,54.3555781966378,86.47478349465104,51.069791136016306,68.85189996415832,60.00065187449964
8012,"NAGASE & CO.,LTD.",Wholesale Trade,125766466402.5,26.896330649862673,25.05729195735893,22.69485481406011,95.59347936831381,51.069791136016306,42.56048919739888,31.429567139324504
8737,Akatsuki Corp.,Securities and Commodities Futures,20039810956.0,32.79763979200566,83.07272422838645,22.69485481406011,70.93734080489048,51.069791136016306,52.37563990983568,47.40875249261713
6966,"Mitsui High-tec,Inc.",Electric Appliances,170215040250.0,34.78581238077298,31.52818552212982,95.72083545593479,22.873153336729498,51.069791136016306,46.226996673891776,53.27615612371348
5133,Terilogy Holdings Corporation,Information & Communication,5141694642.0,17.557539472279938,91.01512529999442,66.17422312786552,23.611818644931226,51.069791136016306,49.589676636267775,56.45416975903905
4440,WITZ Corporation,Information & Communication,4402862400.0,71.53052369566151,56.61377462744879,66.17422312786552,53.56597045338768,51.069791136016306,61.971122976090875,61.34707814674803
9039,"Sakai Moving Service Co.,Ltd.",Land Transportation,116043069200.0,60.08946677733879,42.69015460177485,22.69485481406011,51.98675496688742,51.069791136016306,44.365307790015294,44.136066832297516
3937,"Ubicom Holdings,Inc.",Information & Communication,11589893920.0,83.49699921788144,62.27644136853267,66.17422312786552,46.10290371879776,51.069791136016306,64.51264185826935,65.75436371257398
9338,INFORICH INC.,Services,44487068850.0,72.9344126755351,98.17541999218619,54.3555781966378,21.141110545084054,51.069791136016306,61.65163035236078,69.13380050009386
2753,"AMIYAKI TEI CO.,LTD.",Retail Trade,26646735300.0,55.201841439536366,86.80719428475749,22.69485481406011,46.07743250127356,51.069791136016306,52.69533075990688,53.94342041859257
8338,"Tsukuba Bank,Ltd.",Banks,90189081232.0,5.9347936831380546,,22.69485481406011,51.0952623535405,51.069791136016306,26.574970283579557,26.566479877738157
3935,"Edia Co.,Ltd.",Information & Communication,3744726400.0,59.04634532389764,91.10677010660267,66.17422312786552,52.343352012226184,51.069791136016306,67.167672642648,66.84928242359553
4439,"TOUMEI CO.,LTD.",Information & Communication,11603885400.0,68.61248349893538,84.98347937712788,66.17422312786552,72.00713194090677,51.069791136016306,72.94432948620889,67.70999428498627
9663,"NAGAWA CO.,Ltd",Services,74311682070.0,67.80799794710686,38.86532343584305,54.3555781966378,42.00203769740193,51.069791136016306,50.75773431924741,53.024672678901005
7984,"KOKUYO CO.,LTD.",Other Products,348950461731.1997,50.65694655918785,43.53270636825361,22.69485481406011,41.79826795720835,51.069791136016306,39.67069392467748,41.98857471937947
9936,OHSHO FOOD SERVICE CORP.,Retail Trade,151560061380.0,65.9883680099616,65.33459842607579,22.69485481406011,28.65511971472236,51.069791136016306,45.66823524120497,51.271903096528455
5363,TYK CORPORATION,Glass and Ceramics Products,31502358900.0,64.31077358252958,58.12153262264888,22.69485481406011,82.39938869077942,51.069791136016306,56.8816374275045,49.04923803881372
4406,"New Japan Chemical Co.,Ltd.",Chemicals,7680278636.0,15.171815164863123,57.86099793492214,78.62964849719816,74.12124299541517,51.069791136016306,56.445926148099645,50.68306318324993
8081,KANADEN CORPORATION,Wholesale Trade,57106971900.0,36.32055806811981,53.57264050901379,22.69485481406011,59.195109526235356,51.069791136016306,42.94579072935727,40.914461131802504
1867,UEKI CORPORATION,Construction,14926566200.0,35.34527032232022,46.87146285650499,22.69485481406011,87.57004584819154,51.069791136016306,48.12040846026922,38.9953447822254
1899,FUKUDA CORPORATION,Construction,60114075870.0,29.33945494567147,48.57169168945694,22.69485481406011,75.44574630667346,51.069791136016306,44.012936938965495,37.918948146301204
4980,Dexerials Corporation,Chemicals,797328115200.0,88.10160237489978,23.668080593849417,78.62964849719816,12.684666327050433,0.9169638308711157,50.77099944824945,47.82907382420462
1332,Nissui Corporation,"Fishery, Agriculture and Forestry",407133725804.5,32.27313628583441,54.21150304180388,22.69485481406011,42.91900152827305,51.069791136016306,38.02462391749286,40.062321319428676
6099,ELAN Corporation,Services,41449716000.0,56.514515676236684,64.69099179550147,54.3555781966378,31.584309730005096,51.069791136016306,51.786348849595264,56.65771920109807
1716,DAI-ICHI CUTTER KOGYO K.K.,Construction,15743766000.0,63.88625654702676,11.660155159904,22.69485481406011,67.80438104941416,51.069791136016306,41.51141189260126,37.327764414251796
7887,"NANKAI PLYWOOD CO.,LTD.",Other Products,1513920720.0,48.4085476299563,46.72615393201987,22.69485481406011,50.33112582781457,51.069791136016306,42.04017055096271,42.22483687801315
7921,TAKARA & COMPANY LTD.,Other Products,37759090537.0,76.59766314822784,37.602221354021324,22.69485481406011,62.53183902190524,51.069791136016306,49.856644584553635,46.9911326130814
2002,NISSHIN SEIFUN GROUP INC.,Foods,555102222147.0,40.32080798599624,50.742423396774015,22.69485481406011,48.930208863983694,51.069791136016306,40.672073765203514,41.20696933321167
4072,"Densan System Holdings Co.,Ltd.",Information & Communication,32359331277.0,36.8373454166989,39.84715633197522,66.17422312786552,55.57819663779928,51.069791136016306,49.609230378584726,48.482129003138986
7182,"JAPAN POST BANK Co.,Ltd.",Banks,10835472550080.0,8.303616912888437,,22.69485481406011,36.984207845134996,3.056546102903719,22.660893190694512,11.351672609950755
9009,"Keisei Electric Railway Co.,Ltd.",Land Transportation,525094007400.0,58.8167089338002,88.51186024446056,46.23025980641874,73.12786551197146,51.069791136016306,66.67167362416274,61.15715503017395
7254,UNIVANCE CORPORATION,Transportation Equipment,15247623684.0,55.133474455465574,71.58846347044707,47.809475292919004,90.55017829852267,51.069791136016306,66.27039787933857,56.400301088711984
8041,OUG Holdings Inc.,Wholesale Trade,22971859960.0,26.24970973127582,46.30959424010716,22.69485481406011,88.51248089658685,51.069791136016306,45.94165992050748,36.58098748036485
3401,TEIJIN LIMITED,Textiles and Apparels,311623238619.0,46.907019769340465,12.671736339789026,22.69485481406011,43.12277126846663,51.069791136016306,31.34909554791406,33.33585051480148
1808,HASEKO Corporation,Construction,737793622968.5,25.683865694570514,39.82162192331306,22.69485481406011,35.50687722873153,51.069791136016306,30.926804915168802,34.81753339199
1969,"Takasago Thermal Engineering Co.,Ltd.",Construction,296874392880.0,46.02388639127198,69.95253111570017,22.69485481406011,51.83392766174224,51.069791136016306,47.62629999569363,47.43526586426214
4534,"Mochida Pharmaceutical Co.,Ltd.",Pharmaceutical,119290932500.0,50.946010709600195,24.885778869230343,22.69485481406011,46.7396841569027,51.069791136016306,36.316582137448336,37.39910888222674
7818,"TRANSACTION CO.,Ltd.",Other Products,36739459400.0,89.53093432788557,60.241921080538035,22.69485481406011,58.94039735099338,51.069791136016306,57.85202689336927,55.884375339625
2222,"Kotobuki Spirits Co.,Ltd.",Foods,318913342332.0,88.60460932614976,84.63473237707205,22.69485481406011,10.672440142638818,51.069791136016306,51.65165916498018,61.750996913324556
5445,"TOKYO TEKKO CO.,LTD.",Iron and Steel,15695891420.0,75.58358506816671,62.6947033543562,22.69485481406011,98.65002547121753,51.069791136016306,64.90579217695014,53.01073359314983
4238,"Miraial Co.,Ltd.",Chemicals,14741467300.0,52.780309814542086,9.869062901155328,78.62964849719816,52.85277636271014,51.069791136016306,48.532949393901426,48.08720308722797
7981,"TAKARA STANDARD CO.,LTD.",Other Products,199576315792.0,47.527168634881,51.05704079924095,22.69485481406011,46.63779928680591,51.069791136016306,41.979215883746996,43.08721384604959
3109,SHIKIBO LTD.,Textiles and Apparels,12633046355.0,25.383857610917225,37.57250097672602,22.69485481406011,87.87570045848192,51.069791136016306,43.38172846504632,34.180251134429916
5659,"Nippon Seisen Co.,Ltd.",Iron and Steel,43380389580.0,58.63921697037429,25.165792264329966,22.69485481406011,57.25929699439633,51.069791136016306,40.939790260790176,39.39241379619517
4716,ORACLE CORPORATION JAPAN,Information & Communication,1171550407572.0,81.50680620038457,53.110481665457385,66.17422312786552,16.658176260825268,2.8018339276617423,54.362421813633176,50.898336230342295
8282,K'S HOLDINGS CORPORATION,Retail Trade,327589257500.0,26.50767301343042,16.572807947759113,22.69485481406011,28.986245542536935,51.069791136016306,23.690395329446645,29.211281727816488
8059,"DAIICHI JITSUGYO CO.,LTD.",Wholesale Trade,96922496000.0,38.72942491999317,86.94178712954178,22.69485481406011,57.819663779928675,51.069791136016306,51.54643266088093,49.85896449990284
9948,"ARCS COMPANY,LIMITED",Retail Trade,171823059300.0,32.31630671469689,33.8339844840096,22.69485481406011,61.61487519103413,51.069791136016306,37.61500530095019,34.97873428719573
7456,"MATSUDA SANGYO Co.,Ltd.",Wholesale Trade,165351614780.0,30.930551623594617,53.82240330412458,22.69485481406011,34.69179826795721,51.069791136016306,35.53490200243413,39.629400219448904
4974,TAKARA BIO INC.,Chemicals,137634916500.0,50.65310722215972,1.0814868560584918,78.62964849719816,27.330616403464084,51.069791136016306,39.423714744720115,45.35850842785817
7068,Feedforce Group Inc.,Services,12166454988.0,87.5566341916537,57.425908355193386,54.3555781966378,40.779419256240445,51.069791136016306,60.029384999931324,62.60197796987529
9554,"AViC Co.,Ltd.",Services,10649687400.0,82.3438272208326,92.53772953061338,54.3555781966378,17.95720835455935,51.069791136016306,61.79858582566078,70.07673152102501
8802,"Mitsubishi Estate Company,Limited",Real Estate,4891733600156.0,56.72566009076887,48.276469274990234,22.69485481406011,26.158940397350996,4.3301069791136015,38.46398114429255,33.006772789733205
3878,TOMOEGAWA CORPORATION,Chemicals,8559792894.0,23.149310034920234,13.425601384160295,78.62964849719816,87.9266428935303,51.069791136016306,50.78280070245225,41.56858776307375
5726,"OSAKA Titanium technologies Co.,Ltd.",Nonferrous Metals,101637457000.0,56.89880899037022,79.00477200424177,78.62964849719816,34.84462557310239,51.069791136016306,62.34446376622813,66.40075515695662
9068,"Maruzen Showa Unyu Co.,Ltd.",Land Transportation,150049700640.0,58.56276638606648,34.76779036669085,22.69485481406011,48.930208863983694,51.069791136016306,41.23890510770028,41.773800675708436
8306,"Mitsubishi UFJ Financial Group,Inc.",Banks,34850990508860.0,40.113597057711274,81.21083328682258,22.69485481406011,34.488028527763625,3.5150280183392764,44.626828421589394,36.88357829423331
3661,"m-up holdings,Inc.",Information & Communication,22717514456.0,69.59525003961355,86.29086900708825,66.17422312786552,40.1935812531839,51.069791136016306,65.5634808569378,68.28253332764591
1803,SHIMIZU CORPORATION,Construction,1752257884584.0,32.2467286307549,27.681950103253893,22.69485481406011,24.197656647987774,97.45287824758023,26.70529754901417,45.019102948912284
3001,"Katakura Industries Co.,Ltd.",Textiles and Apparels,77973172800.0,64.3081798364511,44.02623207010102,22.69485481406011,64.59500764136526,51.069791136016306,48.90606859049437,45.52476446415714
8130,Sangetsu Corporation,Wholesale Trade,169022807600.0,55.183934298390255,38.483032873807,22.69485481406011,46.12837493632196,51.069791136016306,40.62254923064483,41.857903280568415
