cohort,portfolio,code,company_name,sector_33,market_equity_pti,moat_p,change_p,future_p,price_p,forward_return
FY2025_126d,future_only_sectorcap2,5986,"MOLITEC STEEL CO.,LTD.",Metal Products,4301656896.0,11.62335896713966,53.874642474925,77.13950762016412,73.15357561547481,-0.0052083538439688
FY2025_126d,future_only_sectorcap2,7692,EARTH INFINITY CO.LTD.,Electric Power and Gas,11453540800.0,63.82304250435021,88.84488294076736,77.13950762016412,12.192262602579133,-0.0746277840855633
FY2025_126d,future_only_sectorcap2,9505,Hokuriku Electric Power Company,Electric Power and Gas,149197797212.3181,50.64955885990484,47.1148999551681,77.13950762016412,95.33997655334116,0.3957728107646736
FY2025_126d,future_only_sectorcap2,4687,TDC SOFT Inc.,Information & Communication,63625870000.0,71.62268436551194,61.274495661875214,65.18171160609613,22.889800703399768,0.0255639469394157
FY2025_126d,future_only_sectorcap2,4686,JUSTSYSTEMS CORPORATION,Information & Communication,237307310500.0,87.84283582933078,39.46879425686896,65.18171160609613,25.96717467760844,0.3620156842171718
FY2025_126d,future_only_sectorcap2,6995,"TOKAI RIKA CO.,LTD.",Transportation Equipment,185569139083.0,48.29429092396488,47.66896379991713,46.71746776084408,84.96483001172334,0.467312312421188
FY2025_126d,price_only_sectorcap2,8078,"HANWA CO.,LTD.",Wholesale Trade,43936421120.0,18.308886993243608,66.44970618147336,22.12778429073857,99.88276670574443,0.3986406620767047
FY2025_126d,price_only_sectorcap2,4116,"Dainichiseika Color & Chemicals Mfg.Co.,Ltd.",Chemicals,13511302875.0,40.274402420114875,67.8163104909414,77.13950762016412,99.82415005861665,0.3791275482907283
FY2025_126d,price_only_sectorcap2,8046,"MARUFUJI SHEET PILING CO.,LTD.",Wholesale Trade,2150979000.0,37.74033967450043,53.7723011007684,22.12778429073857,99.82415005861665,0.331114813915454
FY2025_126d,price_only_sectorcap2,6137,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,5447873426.0,55.29690103413259,66.71143241148529,86.48886283704572,99.64830011723329,0.2246596064417381
FY2025_126d,price_only_sectorcap2,5464,MORY INDUSTRIES INC.,Iron and Steel,6477346240.0,61.88212544559775,33.167234086072234,22.12778429073857,99.61899179366941,0.2300497815683826
FY2025_126d,price_only_sectorcap2,4635,"TOKYO PRINTING INK MFG.CO.,LTD.",Chemicals,2160621140.0,28.60126348591956,72.24707196696046,77.13950762016412,99.56037514654162,0.7616318237740538
FY2025_126d,price_only_sectorcap2,2146,"UT Group Co.,Ltd.",Services,6358801913.779022,54.97769669933806,62.595495342957605,53.75146541617819,99.47245017584994,0.3036732490061238
FY2025_126d,price_only_sectorcap2,1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,11170837200.0,56.90635124084143,3.227117399286039,22.12778429073857,99.44314185228606,0.4329394756628091
FY2025_126d,price_only_sectorcap2,1866,KITANO CONSTRUCTION CORP.,Construction,6362465767.5,31.126822859729266,20.27707385840787,22.12778429073857,99.32590855803048,0.3823389073294418
FY2025_126d,price_only_sectorcap2,1972,"SANKO METAL INDUSTRIAL CO.,LTD.",Construction,4919745600.0,60.816522929495385,58.95154520859929,22.12778429073857,99.15005861664713,0.1850863183099846
FY2025_126d,price_only_sectorcap2,1333,Umios Corporation,"Fishery, Agriculture and Forestry",50599712421.250305,30.651832832524224,63.24310240862275,22.12778429073857,99.09144196951934,0.3348460943641556
FY2025_126d,price_only_sectorcap2,5602,"Kurimoto,Ltd.",Iron and Steel,13757184680.0,39.25861049766541,51.679681862739734,22.12778429073857,99.09144196951934,0.50476142813129
FY2025_126d,price_only_sectorcap2,9008,Keio Corporation,Land Transportation,82339112769.45251,43.189572161269766,61.82403795969956,22.12778429073857,98.5638921453693,0.1918242721138803
FY2025_126d,price_only_sectorcap2,3231,"Nomura Real Estate Holdings,Inc.",Real Estate,146897098877.84656,29.558678917646024,26.557477679986555,22.12778429073857,98.5345838218054,0.1705099132415399
FY2025_126d,price_only_sectorcap2,1515,"Nittetsu Mining Co.,Ltd.",Mining,23850402332.0,43.51778821139924,51.93146979439137,22.12778429073857,98.5052754982415,0.4931428395982031
FY2025_126d,price_only_sectorcap2,5729,"NIHON SEIKO CO.,LTD",Nonferrous Metals,3132544000.0,55.38697867623737,83.64601832900219,77.13950762016412,98.24150058616647,1.0736536766500715
FY2025_126d,price_only_sectorcap2,7914,"Kyodo Printing Co.,Ltd.",Other Products,9277459200.0,29.124366181687805,68.0491435127268,22.12778429073857,98.21219226260258,0.2595739081111741
FY2025_126d,price_only_sectorcap2,6463,"TPR CO.,LTD.",Machinery,31186479213.5,48.28656335720475,38.131229955091236,86.48886283704572,98.21219226260257,0.406023839510873
FY2025_126d,price_only_sectorcap2,3443,"KAWADA TECHNOLOGIES,INC.",Metal Products,22338966850.0,46.74524902463362,50.64059192554932,77.13950762016412,97.97772567409145,0.172240739848281
FY2025_126d,price_only_sectorcap2,6675,"SAXA,Inc.",Electric Appliances,7892421428.890869,62.32099132960345,36.918044271028954,94.87104337631888,97.50879249706917,0.497346609265376
FY2023_252d,equal25_sectorcap2,6626,SEMITEC Corporation,Electric Appliances,6148111200.0,81.48849640561568,75.02453385672227,95.28949950932287,94.74975466143277,-0.0495164784943555
FY2023_252d,equal25_sectorcap2,6963,ROHM COMPANY LIMITED,Electric Appliances,327077210250.0,73.57035171688612,75.02453385672227,95.28949950932287,91.2414131501472,-0.2929982172464693
FY2023_252d,equal25_sectorcap2,4063,"Shin-Etsu Chemical Co.,Ltd.",Chemicals,2003020626852.0,87.3374159954673,75.02453385672227,77.4288518155054,89.76938174681061,0.3781439121594669
FY2023_252d,equal25_sectorcap2,7979,SHOFU INC.,Precision Instruments,20736942913.5,76.54359851278926,75.02453385672227,95.28949950932287,81.05986261040235,1.1362234545201484
FY2023_252d,equal25_sectorcap2,4107,ISE CHEMICALS CORPORATION,Chemicals,7910132720.0,75.56224605243325,75.02453385672227,77.4288518155054,96.12365063788027,0.2880928912906479
FY2023_252d,equal25_sectorcap2,6454,"MAX CO.,LTD.",Machinery,31385026951.0,70.515715727674,75.02453385672227,87.0215897939156,91.29048086359177,0.4532716698798946
FY2023_252d,equal25_sectorcap2,6257,"FUJISHOJI CO.,LTD.",Machinery,32137125200.0,78.84925620360353,75.02453385672227,87.0215897939156,74.23945044160942,-0.1565527751754679
FY2023_252d,equal25_sectorcap2,7740,"Tamron Co.,Ltd.",Precision Instruments,17759028000.0,83.95685942577259,35.59862610402355,95.28949950932287,96.88420019627085,-0.1141638794359773
FY2023_252d,equal25_sectorcap2,9543,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,70767290700.0,74.23399081339059,75.02453385672227,77.4288518155054,83.21884200196271,0.2751264673121945
FY2023_252d,equal25_sectorcap2,9605,"TOEI COMPANY,LTD.",Information & Communication,47327339448.0,71.76816283259252,75.02453385672227,64.1315014720314,97.81648675171736,0.0515930462516269
FY2023_252d,equal25_sectorcap2,9467,"AlphaPolis Co.,Ltd.",Information & Communication,8427864000.0,89.79756144347648,75.02453385672227,64.1315014720314,75.07360157016683,-0.1988504917652513
FY2023_252d,equal25_sectorcap2,5803,Fujikura Ltd.,Nonferrous Metals,55880004451.37169,52.810837754747716,75.02453385672227,77.4288518155054,98.2090284592738,1.58909679490446
FY2023_252d,equal25_sectorcap2,9533,"TOHO GAS CO.,LTD.",Electric Power and Gas,65503139903.125,52.42800274726519,75.02453385672227,77.4288518155054,97.59568204121688,0.5770571667554654
FY2023_252d,equal25_sectorcap2,3445,"RS Technologies Co.,Ltd.",Metal Products,81842229630.0,73.89763363576886,75.02453385672227,77.4288518155054,74.65652600588813,-0.2061870029680459
FY2023_252d,equal25_sectorcap2,9628,"SAN HOLDINGS,INC.",Services,11530698550.0,84.68269801865128,75.02453385672227,49.656526005888125,90.84887144259076,0.0877536917424415
FY2023_252d,equal25_sectorcap2,6535,"i-mobile Co.,Ltd.",Services,8823754172.0,86.19422613770273,75.02453385672227,49.656526005888125,84.56820412168793,0.2020487889573747
FY2023_252d,equal25_sectorcap2,5922,"NASU DENKI-TEKKO CO.,LTD.",Metal Products,10719216000.0,53.62255485556432,75.02453385672227,77.4288518155054,86.75171736997056,0.3210503013085037
FY2023_252d,equal25_sectorcap2,1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,6559219601.385498,86.3582161342853,75.02453385672227,19.479882237487733,99.53385672227674,1.0793091983551366
FY2023_252d,equal25_sectorcap2,5816,"Onamba Co.,Ltd.",Nonferrous Metals,16366806593.0,55.09185062425597,75.02453385672227,77.4288518155054,72.79195289499509,-0.3276629659862039
FY2023_252d,equal25_sectorcap2,1662,"Japan Petroleum Exploration Co.,Ltd.",Mining,46967316740.0,78.21218701124215,75.02453385672227,19.479882237487733,99.63199214916585,0.5714127610119752
FY2023_252d,equal25_nodiv,6626,SEMITEC Corporation,Electric Appliances,6148111200.0,81.48849640561568,75.02453385672227,95.28949950932287,94.74975466143277,-0.0495164784943555
FY2023_252d,equal25_nodiv,6963,ROHM COMPANY LIMITED,Electric Appliances,327077210250.0,73.57035171688612,75.02453385672227,95.28949950932287,91.2414131501472,-0.2929982172464693
FY2023_252d,equal25_nodiv,6772,"Tokyo Cosmos Electric Co.,Ltd.",Electric Appliances,825688150.0,61.58423937834614,75.02453385672227,95.28949950932287,99.11678115799803,0.4914370400909731
FY2023_252d,equal25_nodiv,4063,"Shin-Etsu Chemical Co.,Ltd.",Chemicals,2003020626852.0,87.3374159954673,75.02453385672227,77.4288518155054,89.76938174681061,0.3781439121594669
FY2023_252d,equal25_nodiv,7979,SHOFU INC.,Precision Instruments,20736942913.5,76.54359851278926,75.02453385672227,95.28949950932287,81.05986261040235,1.1362234545201484
FY2023_252d,equal25_nodiv,7735,"SCREEN Holdings Co.,Ltd.",Electric Appliances,183556747552.5,71.044334525243,75.02453385672227,95.28949950932287,85.81943081452405,1.148037132744375
FY2023_252d,equal25_nodiv,6592,"MABUCHI MOTOR CO.,LTD.",Electric Appliances,87602249955.5,64.3573302743616,75.02453385672227,95.28949950932287,92.198233562316,-0.2125650507731535
FY2023_252d,equal25_nodiv,4107,ISE CHEMICALS CORPORATION,Chemicals,7910132720.0,75.56224605243325,75.02453385672227,77.4288518155054,96.12365063788027,0.2880928912906479
FY2023_252d,equal25_nodiv,6454,"MAX CO.,LTD.",Machinery,31385026951.0,70.515715727674,75.02453385672227,87.0215897939156,91.29048086359177,0.4532716698798946
FY2023_252d,equal25_nodiv,6524,"KOHOKU KOGYO CO.,LTD.",Electric Appliances,17129526400.0,78.48275507657519,75.02453385672227,100.0,66.06967615309127,-0.167420678184741
FY2023_252d,equal25_nodiv,6960,"FUKUDA DENSHI CO.,LTD.",Electric Appliances,142900464500.0,81.1215067663457,75.02453385672227,95.28949950932287,67.14916584887145,0.4691646890980583
FY2023_252d,equal25_nodiv,6890,Ferrotec Corporation,Electric Appliances,179691217610.0,68.28537295071435,75.02453385672227,95.28949950932287,78.82728164867517,-0.2605144925225027
FY2023_252d,equal25_nodiv,6941,"YAMAICHI ELECTRONICS CO.,LTD.",Electric Appliances,48854899500.0,84.47541760865946,75.02453385672227,95.28949950932287,60.94210009813543,0.4123003178610784
FY2023_252d,equal25_nodiv,4980,Dexerials Corporation,Chemicals,59111018764.434814,82.49466545873818,75.02453385672227,77.4288518155054,80.20117762512268,1.6807291577046963
FY2023_252d,equal25_nodiv,6257,"FUJISHOJI CO.,LTD.",Machinery,32137125200.0,78.84925620360353,75.02453385672227,87.0215897939156,74.23945044160942,-0.1565527751754679
FY2023_252d,equal25_nodiv,6961,ENPLAS CORPORATION,Electric Appliances,49229533260.0,86.14816465670343,75.02453385672227,95.28949950932287,58.04710500490677,0.5773574033565327
FY2023_252d,equal25_nodiv,6309,"TOMOE ENGINEERING CO.,LTD.(TOMOE KOGYO CO.,LTD.)",Machinery,12306570406.018066,60.6840150472738,75.02453385672227,87.0215897939156,90.94700686947988,0.0433457831659893
FY2023_252d,equal25_nodiv,6855,JAPAN ELECTRONIC MATERIALS CORPORATION,Electric Appliances,20566117334.0,73.81691948227142,75.02453385672227,95.28949950932287,69.06280667320904,1.2685726901689964
FY2023_252d,equal25_nodiv,6137,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,2624242654.0,50.80075742039689,75.02453385672227,87.0215897939156,99.55839057899902,0.8634032043502331
FY2023_252d,equal25_nodiv,7740,"Tamron Co.,Ltd.",Precision Instruments,17759028000.0,83.95685942577259,35.59862610402355,95.28949950932287,96.88420019627085,-0.1141638794359773
FY2023_252d,current_weights_sectorcap2,6626,SEMITEC Corporation,Electric Appliances,6148111200.0,81.48849640561568,75.02453385672227,95.28949950932287,94.74975466143277,-0.0495164784943555
FY2023_252d,current_weights_sectorcap2,6963,ROHM COMPANY LIMITED,Electric Appliances,327077210250.0,73.57035171688612,75.02453385672227,95.28949950932287,91.2414131501472,-0.2929982172464693
FY2023_252d,current_weights_sectorcap2,7979,SHOFU INC.,Precision Instruments,20736942913.5,76.54359851278926,75.02453385672227,95.28949950932287,81.05986261040235,1.1362234545201484
FY2023_252d,current_weights_sectorcap2,4063,"Shin-Etsu Chemical Co.,Ltd.",Chemicals,2003020626852.0,87.3374159954673,75.02453385672227,77.4288518155054,89.76938174681061,0.3781439121594669
FY2023_252d,current_weights_sectorcap2,6454,"MAX CO.,LTD.",Machinery,31385026951.0,70.515715727674,75.02453385672227,87.0215897939156,91.29048086359177,0.4532716698798946
FY2023_252d,current_weights_sectorcap2,6257,"FUJISHOJI CO.,LTD.",Machinery,32137125200.0,78.84925620360353,75.02453385672227,87.0215897939156,74.23945044160942,-0.1565527751754679
FY2023_252d,current_weights_sectorcap2,4107,ISE CHEMICALS CORPORATION,Chemicals,7910132720.0,75.56224605243325,75.02453385672227,77.4288518155054,96.12365063788027,0.2880928912906479
FY2023_252d,current_weights_sectorcap2,7740,"Tamron Co.,Ltd.",Precision Instruments,17759028000.0,83.95685942577259,35.59862610402355,95.28949950932287,96.88420019627085,-0.1141638794359773
FY2023_252d,current_weights_sectorcap2,9543,"SHIZUOKA GAS CO.,LTD.",Electric Power and Gas,70767290700.0,74.23399081339059,75.02453385672227,77.4288518155054,83.21884200196271,0.2751264673121945
FY2023_252d,current_weights_sectorcap2,9467,"AlphaPolis Co.,Ltd.",Information & Communication,8427864000.0,89.79756144347648,75.02453385672227,64.1315014720314,75.07360157016683,-0.1988504917652513
FY2023_252d,current_weights_sectorcap2,9436,OKINAWA CELLULAR TELEPHONE COMPANY,Information & Communication,77214185000.0,88.44455348380765,75.02453385672227,64.1315014720314,73.96957801766438,0.3475697450675805
FY2023_252d,current_weights_sectorcap2,3445,"RS Technologies Co.,Ltd.",Metal Products,81842229630.0,73.89763363576886,75.02453385672227,77.4288518155054,74.65652600588813,-0.2061870029680459
FY2023_252d,current_weights_sectorcap2,3433,"TOCALO Co.,Ltd.",Metal Products,88167592800.0,80.21597736928047,75.02453385672227,77.4288518155054,47.71835132482826,0.4297792635947837
FY2023_252d,current_weights_sectorcap2,9628,"SAN HOLDINGS,INC.",Services,11530698550.0,84.68269801865128,75.02453385672227,49.656526005888125,90.84887144259076,0.0877536917424415
FY2023_252d,current_weights_sectorcap2,5803,Fujikura Ltd.,Nonferrous Metals,55880004451.37169,52.810837754747716,75.02453385672227,77.4288518155054,98.2090284592738,1.58909679490446
FY2023_252d,current_weights_sectorcap2,9533,"TOHO GAS CO.,LTD.",Electric Power and Gas,65503139903.125,52.42800274726519,75.02453385672227,77.4288518155054,97.59568204121688,0.5770571667554654
FY2023_252d,current_weights_sectorcap2,6535,"i-mobile Co.,Ltd.",Services,8823754172.0,86.19422613770273,75.02453385672227,49.656526005888125,84.56820412168793,0.2020487889573747
FY2023_252d,current_weights_sectorcap2,5816,"Onamba Co.,Ltd.",Nonferrous Metals,16366806593.0,55.09185062425597,75.02453385672227,77.4288518155054,72.79195289499509,-0.3276629659862039
FY2023_252d,current_weights_sectorcap2,1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,6559219601.385498,86.3582161342853,75.02453385672227,19.479882237487733,99.53385672227674,1.0793091983551366
FY2023_252d,current_weights_sectorcap2,5184,"NICHIRIN CO.,LTD.",Rubber Products,49873746000.0,73.36109654321862,75.02453385672227,41.143277723258095,71.07458292443572,-0.0812109846060736
FY2023_252d,3axis_nofuture_sectorcap2,1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,6559219601.385498,86.3582161342853,75.02453385672227,19.479882237487733,99.53385672227674,1.0793091983551366
FY2023_252d,3axis_nofuture_sectorcap2,1662,"Japan Petroleum Exploration Co.,Ltd.",Mining,46967316740.0,78.21218701124215,75.02453385672227,19.479882237487733,99.63199214916585,0.5714127610119752
FY2023_252d,3axis_nofuture_sectorcap2,4063,"Shin-Etsu Chemical Co.,Ltd.",Chemicals,2003020626852.0,87.3374159954673,75.02453385672227,77.4288518155054,89.76938174681061,0.3781439121594669
FY2023_252d,3axis_nofuture_sectorcap2,6626,SEMITEC Corporation,Electric Appliances,6148111200.0,81.48849640561568,75.02453385672227,95.28949950932287,94.74975466143277,-0.0495164784943555
FY2023_252d,3axis_nofuture_sectorcap2,9628,"SAN HOLDINGS,INC.",Services,11530698550.0,84.68269801865128,75.02453385672227,49.656526005888125,90.84887144259076,0.0877536917424415
FY2023_252d,3axis_nofuture_sectorcap2,4107,ISE CHEMICALS CORPORATION,Chemicals,7910132720.0,75.56224605243325,75.02453385672227,77.4288518155054,96.12365063788027,0.2880928912906479
FY2023_252d,3axis_nofuture_sectorcap2,6535,"i-mobile Co.,Ltd.",Services,8823754172.0,86.19422613770273,75.02453385672227,49.656526005888125,84.56820412168793,0.2020487889573747
FY2023_252d,3axis_nofuture_sectorcap2,9605,"TOEI COMPANY,LTD.",Information & Communication,47327339448.0,71.76816283259252,75.02453385672227,64.1315014720314,97.81648675171736,0.0515930462516269
FY2023_252d,3axis_nofuture_sectorcap2,1723,"NIHON DENGI CO.,LTD.",Construction,4275604375.0,70.20633644670878,75.02453385672227,19.479882237487733,98.79784102060844,0.2696221868235102
FY2023_252d,3axis_nofuture_sectorcap2,9882,YELLOW HAT LTD.,Wholesale Trade,42964089780.0,75.17376185018401,75.02453385672227,19.479882237487733,90.3091265947007,0.2560960568041457
FY2023_252d,3axis_nofuture_sectorcap2,9127,"TAMAI STEAMSHIP CO.,LTD",Marine Transportation,2868574400.0,74.92517278564544,75.02453385672227,19.479882237487733,90.33366045142296,0.1289206717110911
FY2023_252d,3axis_nofuture_sectorcap2,4595,"MIZUHO MEDY CO.,LTD.",Pharmaceutical,15929559000.0,93.0061407108818,75.02453385672227,19.479882237487733,72.08047105004907,-0.0794965346046649
FY2023_252d,3axis_nofuture_sectorcap2,9467,"AlphaPolis Co.,Ltd.",Information & Communication,8427864000.0,89.79756144347648,75.02453385672227,64.1315014720314,75.07360157016683,-0.1988504917652513
FY2023_252d,3axis_nofuture_sectorcap2,6963,ROHM COMPANY LIMITED,Electric Appliances,327077210250.0,73.57035171688612,75.02453385672227,95.28949950932287,91.2414131501472,-0.2929982172464693
FY2023_252d,3axis_nofuture_sectorcap2,8136,"Sanrio Company,Ltd.",Wholesale Trade,29923819399.542633,76.1643550247587,75.02453385672227,19.479882237487733,87.48773307163887,0.7021999239333532
FY2023_252d,3axis_nofuture_sectorcap2,6454,"MAX CO.,LTD.",Machinery,31385026951.0,70.515715727674,75.02453385672227,87.0215897939156,91.29048086359177,0.4532716698798946
FY2023_252d,3axis_nofuture_sectorcap2,2813,"Wakou Shokuhin Co.,Ltd.",Foods,1829258990.0,65.80384620029277,75.02453385672227,19.479882237487733,95.38763493621198,2.0730142288233195
FY2023_252d,3axis_nofuture_sectorcap2,1968,"TAIHEI DENGYO KAISHA,LTD.",Construction,27042012556.621098,64.58681466943065,75.02453385672227,19.479882237487733,94.77428851815506,0.3151840086328832
FY2023_252d,3axis_nofuture_sectorcap2,9037,"HAMAKYOREX CO.,LTD.",Land Transportation,17519157250.0,62.348704334531774,75.02453385672227,19.479882237487733,96.8351324828263,0.2032639967736347
FY2023_252d,3axis_nofuture_sectorcap2,9301,Mitsubishi Logistics Corporation,Warehousing and Harbor Transportation Service,55305797251.05939,60.75887795264015,75.02453385672227,19.479882237487733,97.5711481844946,0.5447914683274788
FY2023_252d,moat_only_sectorcap2,2371,"Kakaku.com,Inc.",Services,410352712000.0,95.48963513625364,11.236506378802748,49.656526005888125,12.684003925417077,0.048004438764813
FY2023_252d,moat_only_sectorcap2,4071,"Plus Alpha Consulting Co.,LTD.",Information & Communication,117536582400.0,93.77986337067966,75.02453385672227,64.1315014720314,8.415112855740922,-0.3531256811681966
FY2023_252d,moat_only_sectorcap2,9766,KONAMI GROUP CORPORATION,Information & Communication,1019538486900.0,93.6370281523482,11.236506378802748,64.1315014720314,21.31992149165849,0.6105073209334879
FY2023_252d,moat_only_sectorcap2,6196,"Strike Group Co.,Ltd.",Services,29828505448.034668,93.2919068990129,75.02453385672227,49.656526005888125,51.69283611383709,-0.2293905097640199
FY2023_252d,moat_only_sectorcap2,4595,"MIZUHO MEDY CO.,LTD.",Pharmaceutical,15929559000.0,93.0061407108818,75.02453385672227,19.479882237487733,72.08047105004907,-0.0794965346046649
FY2023_252d,moat_only_sectorcap2,4519,"CHUGAI PHARMACEUTICAL CO.,LTD.",Pharmaceutical,9483589705788.0,91.49390986941896,11.236506378802748,19.479882237487733,14.25417075564279,0.1835025009954398
FY2023_252d,moat_only_sectorcap2,7839,"SHOEI CO.,LTD.",Other Products,97574688352.0,91.268451813096,35.59862610402355,19.479882237487733,31.207065750736014,0.2363084592965727
FY2023_252d,moat_only_sectorcap2,9983,"FAST RETAILING CO.,LTD.",Retail Trade,11377392742800.0,90.05330005613507,11.236506378802748,19.479882237487733,7.580961727183513,0.4685554139610635
FY2023_252d,moat_only_sectorcap2,4975,JCU CORPORATION,Chemicals,87131721800.0,89.91769044267116,75.02453385672227,77.4288518155054,35.05888125613347,0.2017343709322197
FY2023_252d,moat_only_sectorcap2,4974,TAKARA BIO INC.,Chemicals,198444908800.0,89.45480975650784,75.02453385672227,77.4288518155054,42.78704612365064,-0.2942516219200203
FY2023_252d,moat_only_sectorcap2,6861,KEYENCE CORPORATION,Electric Appliances,17216919604160.0,89.35650515322064,35.59862610402355,95.28949950932287,10.15701668302257,0.0231502310106548
FY2023_252d,moat_only_sectorcap2,6146,DISCO CORPORATION,Machinery,816238432310.0,89.14974364037002,35.59862610402355,87.0215897939156,44.55348380765456,1.951829620045628
FY2023_252d,moat_only_sectorcap2,7794,EDP Corporation,Other Products,5792271500.0,89.10169688746547,75.02453385672227,19.479882237487733,64.6712463199215,-0.4780244676030811
FY2023_252d,moat_only_sectorcap2,2222,"Kotobuki Spirits Co.,Ltd.",Foods,64416785400.0,88.93762771383759,75.02453385672227,19.479882237487733,45.976447497546616,-0.0740371875444972
FY2023_252d,moat_only_sectorcap2,6866,HIOKI E.E.CORPORATION,Electric Appliances,92048618100.0,88.44929078537295,75.02453385672227,95.28949950932287,34.20019627085378,0.1046086800125576
FY2023_252d,moat_only_sectorcap2,5344,"MARUWA CO.,LTD.",Glass and Ceramics Products,255507554000.0,87.78299576061286,75.02453385672227,19.479882237487733,29.80863591756624,0.9424650333114536
FY2023_252d,moat_only_sectorcap2,7730,"MANI,INC.",Precision Instruments,211423814793.0,87.09041335189013,75.02453385672227,95.28949950932287,15.235525024533857,-0.1852884751628221
FY2023_252d,moat_only_sectorcap2,7110,Kurashicom Inc.,Retail Trade,10805006400.0,86.45770101079171,75.02453385672227,19.479882237487733,32.556427870461235,-0.2564841045966909
FY2023_252d,moat_only_sectorcap2,7741,HOYA CORPORATION,Precision Instruments,6277986402200.0,86.34506567621914,11.236506378802748,95.28949950932287,10.00981354268891,0.0259320275725671
FY2023_252d,moat_only_sectorcap2,6337,TESEC Corporation,Machinery,14934244125.0,86.1235008776198,35.59862610402355,87.0215897939156,64.52404317958784,-0.1274478849268776
FY2023_252d,change_only_sectorcap2,2502,"Asahi Group Holdings,Ltd.",Foods,936570949776.0,45.466369433439546,87.11972522080471,19.479882237487733,45.7801766437684,0.0370046144051345
FY2023_252d,change_only_sectorcap2,9997,"BELLUNA CO.,LTD.",Retail Trade,68746783392.0,40.789168618055285,75.02453385672227,19.479882237487733,75.63788027477919,0.1519007230235931
FY2023_252d,change_only_sectorcap2,5408,"NAKAYAMA STEEL WORKS,LTD.",Iron and Steel,44879039124.0,53.82816222755243,75.02453385672227,19.479882237487733,88.19921491658488,0.2032393839522224
FY2023_252d,change_only_sectorcap2,5451,"YODOKO,Ltd.",Iron and Steel,18976636910.0,51.14118343828778,75.02453385672227,19.479882237487733,98.87144259077527,0.8227322344444208
FY2023_252d,change_only_sectorcap2,9072,"NIKKON Holdings Co.,Ltd.",Land Transportation,92035419082.0,51.88752266499098,75.02453385672227,19.479882237487733,87.16879293424927,0.3049369650646036
FY2023_252d,change_only_sectorcap2,9069,"SENKO Group Holdings Co.,Ltd.",Land Transportation,159156399096.0,28.375839494886907,75.02453385672227,19.479882237487733,63.12561334641806,0.1174669836352619
FY2023_252d,change_only_sectorcap2,5380,SHINTO COMPANY LIMITED,Glass and Ceramics Products,1188905760.0,26.988521825992258,75.02453385672227,19.479882237487733,52.69872423945044,-0.0508667017374647
FY2023_252d,change_only_sectorcap2,5367,NIKKATO CORPORATION,Glass and Ceramics Products,7805813730.0,56.87844062822455,75.02453385672227,19.479882237487733,72.39941118743866,-0.0858476022970445
FY2023_252d,change_only_sectorcap2,5028,"SecondXight Analytica,Inc.",Information & Communication,5885947586.0,66.98042107480198,75.02453385672227,64.1315014720314,5.20117762512267,-0.5283911671924291
FY2023_252d,change_only_sectorcap2,5587,Inbound Platform Corp.,Information & Communication,4904480000.0,83.03737053526167,75.02453385672227,64.1315014720314,22.031403336604512,-0.4668965517241379
FY2023_252d,change_only_sectorcap2,5079,"NOVAC CO.,LTD.",Construction,15297282000.0,60.17632010249914,75.02453385672227,19.479882237487733,71.12365063788027,-0.0471347842386211
FY2023_252d,change_only_sectorcap2,5122,"OKAMOTO INDUSTRIES,INC.",Rubber Products,68682381300.0,48.51440367270995,75.02453385672227,41.143277723258095,55.78999018645732,0.3153226334840746
FY2023_252d,change_only_sectorcap2,9119,"IINO KAIUN KAISHA,LTD.",Marine Transportation,89087052200.0,57.566860022132936,75.02453385672227,19.479882237487733,78.31207065750736,0.6336411801907824
FY2023_252d,change_only_sectorcap2,9127,"TAMAI STEAMSHIP CO.,LTD",Marine Transportation,2868574400.0,74.92517278564544,75.02453385672227,19.479882237487733,90.33366045142296,0.1289206717110911
FY2023_252d,change_only_sectorcap2,5105,Toyo Tire Corporation,Rubber Products,438305127663.0,74.91862304953301,75.02453385672227,41.143277723258095,66.63395485770363,-0.1668883208763387
FY2023_252d,change_only_sectorcap2,5076,INFRONEER Holdings Inc.,Construction,351237828348.0,36.49918687435118,75.02453385672227,19.479882237487733,61.31010794896957,0.0108985227471476
FY2023_252d,change_only_sectorcap2,5071,VIS co.ltd.,Services,6983067450.0,71.23159747998892,75.02453385672227,49.656526005888125,56.77134445534838,0.283306558340844
FY2023_252d,change_only_sectorcap2,5261,"RESOL HOLDINGS Co.,Ltd.",Services,26665920000.0,29.910399202323987,75.02453385672227,49.656526005888125,23.282630029440625,-0.0079761532350206
FY2023_252d,change_only_sectorcap2,5208,"Arisawa Mfg.Co.,Ltd.",Chemicals,37149306880.0,45.26813383211645,75.02453385672227,77.4288518155054,58.73405299313052,0.589728394224837
FY2023_252d,change_only_sectorcap2,5702,"DAIKI ALUMINIUM INDUSTRY CO.,LTD.",Nonferrous Metals,55176983070.0,49.44953865689784,75.02453385672227,77.4288518155054,75.44160942100098,-0.0268005380771414
