code,F_ROA,F_CFO,F_DROA,F_ACCRUAL,F_DMARGIN,F_DTURN,F_DLEVER,F_DLIQUID,EQ_OFFER,available_signal_score,available_signal_count,available_signal_max,implemented_signals,missing_signals,reason_for_missing,score_label
4765,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4766,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4767,1,1,0,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4768,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4769,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4771,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4772,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4776,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4783,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4784,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4792,1,0,0,0,,0,0,,,1.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4800,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4801,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4809,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4811,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4812,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4814,0,1,1,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4816,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4820,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4825,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4826,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4828,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4829,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4832,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4833,0,0,0,0,,1,1,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4838,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4839,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4840,0,0,0,0,,1,1,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4847,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4848,1,1,1,0,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4849,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4880,0,1,0,1,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4883,0,0,0,1,,0,1,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4884,0,0,0,1,,1,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4885,1,1,0,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4886,1,1,0,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4888,0,1,1,1,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4889,1,0,1,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4890,1,0,1,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4891,0,0,0,0,,0,1,,,1.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4892,0,0,1,1,,1,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4894,0,0,0,0,,1,1,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4896,0,0,1,1,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4914,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4917,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4918,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4919,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4920,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4922,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4923,1,1,0,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4925,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4926,1,0,1,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4927,1,1,1,1,,1,0,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4928,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4929,0,1,1,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4931,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4932,1,0,0,0,,0,0,,,1.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4933,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4934,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4935,1,0,0,0,,0,0,,,1.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4936,1,1,0,1,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4937,0,1,0,1,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4951,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4956,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4958,1,1,1,1,,0,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4960,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4966,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4967,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4968,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4970,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4971,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4972,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4973,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4974,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4975,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4976,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4977,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4978,0,1,0,1,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4979,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4980,1,0,1,0,,0,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4985,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4990,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4992,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4994,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4996,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4997,0,1,0,1,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
4998,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5010,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5011,1,1,0,1,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5013,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5015,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5018,1,1,1,1,,1,1,,,6.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5019,1,1,0,1,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5021,1,1,0,1,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5025,1,1,1,0,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5026,0,0,0,1,,1,1,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5028,1,1,0,0,,1,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5029,1,1,1,0,,1,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5031,1,1,1,0,,0,0,,,3.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5032,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5033,1,1,1,1,,0,1,,,5.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5034,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5035,0,1,0,1,,0,0,,,2.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5036,1,1,1,0,,1,0,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
5038,1,1,0,1,,0,1,,,4.0,6,6,F_ROA;F_CFO;F_DROA;F_ACCRUAL;F_DTURN;F_DLEVER,F_DMARGIN;F_DLIQUID;EQ_OFFER,"gross margin, current ratio, and equity issuance inputs unavailable",Piotroski available signal score
