code,ticker,company_name,avg_daily_value_60d,avg_volume_60d,median_daily_value_60d,liquidity_available,liquidity_flag,liquidity_exclusion_flag,liquidity_reason
3661,3661.T,"m-up holdings,Inc.",571522431.6666666,847273.3333333334,476179400.0,True,pass,False,pass
1803,1803.T,SHIMIZU CORPORATION,11804376233.333334,3984250.0,10145417450.0,True,pass,False,pass
2916,2916.T,"Semba Tohka Industries Co.,Ltd",1661186.6666666667,2310.0,1089000.0,True,exclude,True,avg_daily_value_60d_below_3m
3001,3001.T,"Katakura Industries Co.,Ltd.",92550538.33333333,33960.0,87375700.0,True,pass,False,pass
4679,4679.T,"TAYA Co.,Ltd.",8559276.666666666,29528.333333333332,3455500.0,True,review,False,avg_daily_value_60d_below_10m
8130,8130.T,Sangetsu Corporation,537035846.6666666,176266.66666666666,520416800.0,True,pass,False,pass
2676,2676.T,"TAKACHIHO KOHEKI CO.,LTD.",56368933.333333336,27768.333333333332,48177250.0,True,pass,False,pass
3622,3622.T,Netyear Group Corporation,3983260.0,7450.0,2747250.0,True,review,False,avg_daily_value_60d_below_10m
7419,7419.T,"Nojima Co.,Ltd.",1256600990.0,1011833.3333333334,783495850.0,True,pass,False,pass
5532,5532.T,REALGATE INC.,253026818.33333334,71708.33333333333,198621600.0,True,pass,False,pass
9929,9929.T,"HEIWA PAPER CO.,LTD.",1546083.3333333333,3285.0,1039600.0,True,exclude,True,avg_daily_value_60d_below_3m
1897,1897.T,"The Kaneshita Construction Co.,Ltd.",3418533.3333333335,1028.3333333333333,1980000.0,True,review,False,avg_daily_value_60d_below_10m
1946,1946.T,TOENEC CORPORATION,466363165.0,212823.33333333334,379959750.0,True,pass,False,pass
5367,5367.T,NIKKATO CORPORATION,363505828.3333333,332451.6666666667,68467650.0,True,pass,False,pass
9882,9882.T,YELLOW HAT LTD.,265018991.66666666,166596.66666666666,246088800.0,True,pass,False,pass
1726,1726.T,Br.Holdings Corporation,105231643.33333333,199920.0,50629650.0,True,pass,False,pass
5033,5033.T,Nulab Inc.,4849441.666666667,6666.666666666667,3521950.0,True,review,False,avg_daily_value_60d_below_10m
8914,8914.T,"Arealink Co.,Ltd.",98523011.66666667,88285.0,75284100.0,True,pass,False,pass
1663,1663.T,K&O Energy Group Inc.,1031066625.0,207055.0,814782500.0,True,pass,False,pass
8132,8132.T,"SINANEN HOLDINGS CO.,LTD.",69673283.33333333,9351.666666666666,61121500.0,True,pass,False,pass
3198,3198.T,"SFP Holdings Co.,Ltd.",155062453.33333334,68465.0,105539400.0,True,pass,False,pass
7277,7277.T,"TBK Co.,Ltd.",13567440.0,37085.0,9498350.0,True,pass,False,pass
8917,8917.T,"First Juken Co.,Ltd.",44618931.666666664,38806.666666666664,38271600.0,True,pass,False,pass
3439,3439.T,Mitsuchi Corporation,2552610.0,3691.6666666666665,1845650.0,True,exclude,True,avg_daily_value_60d_below_3m
4404,4404.T,"Miyoshi Oil & Fat Co.,Ltd.",75754676.66666667,34665.0,52244750.0,True,pass,False,pass
3565,3565.T,Ascentech K.K.,179280550.52200317,432593.3333333333,138403350.0,True,pass,False,pass
9956,9956.T,"VALOR HOLDINGS CO.,LTD.",485283200.0,133328.33333333334,471110000.0,True,pass,False,pass
5484,5484.T,"Tohoku Steel Co.,Ltd.",19826915.0,5180.0,2991750.0,True,pass,False,pass
3981,3981.T,Beaglee Inc.,7725068.333333333,6113.333333333333,4238700.0,True,review,False,avg_daily_value_60d_below_10m
5451,5451.T,"YODOKO,Ltd.",940082116.6666666,672900.0,779141150.0,True,pass,False,pass
2122,2122.T,"Interspace Co.,Ltd.",12051875.0,9406.666666666666,7986900.0,True,pass,False,pass
4771,4771.T,"F&M CO.,LTD.",50845480.0,22000.0,39717250.0,True,pass,False,pass
2819,2819.T,"EBARA Foods Industry,Inc.",43411520.0,17143.333333333332,35003500.0,True,pass,False,pass
5867,5867.T,"ES NETWORKS CO.,LTD.",1576150.0,1320.0,969200.0,True,exclude,True,avg_daily_value_60d_below_3m
9339,9339.T,"COACH A Co.,Ltd.",1552106.6666666667,1260.0,1297700.0,True,exclude,True,avg_daily_value_60d_below_3m
7630,7630.T,"ICHIBANYA CO.,LTD.",354370326.6666667,399886.6666666667,311738800.0,True,pass,False,pass
7857,7857.T,"SEKI CO.,LTD.",1171505.0,870.0,472500.0,True,exclude,True,avg_daily_value_60d_below_3m
5994,5994.T,"FINE SINTER CO.,LTD.",40568023.333333336,30195.0,28477350.0,True,pass,False,pass
5949,5949.T,UNIPRES CORPORATION,239581620.0,181678.33333333334,198406000.0,True,pass,False,pass
3392,3392.T,"DELICA FOODS HOLDINGS CO.,LTD.",38285641.666666664,42388.333333333336,25536600.0,True,pass,False,pass
4493,4493.T,"Cyber Security Cloud,Inc.",290842445.0,174101.66666666666,270623000.0,True,pass,False,pass
7482,7482.T,"SHIMOJIMA Co.,Ltd.",79970775.0,58101.666666666664,60212100.0,True,pass,False,pass
7986,7986.T,"NIHON ISK Company,Limited",4136623.3333333335,2143.3333333333335,2045350.0,True,review,False,avg_daily_value_60d_below_10m
2353,2353.T,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",398459690.0,1516373.3333333333,347203300.0,True,pass,False,pass
8904,8904.T,"AVANTIA CO.,LTD.",12652216.666666666,15188.333333333334,9392850.0,True,pass,False,pass
7953,7953.T,"KIKUSUI CHEMICAL INDUSTRIES CO.,LTD.",8912241.666666666,22891.666666666668,8726850.0,True,review,False,avg_daily_value_60d_below_10m
5905,5905.T,NIHON SEIKAN K.K.,1264690.0,958.3333333333334,911400.0,True,exclude,True,avg_daily_value_60d_below_3m
3484,3484.T,"Innovation Holdings CO.,LTD.",13461216.666666666,11253.333333333334,9966000.0,True,pass,False,pass
9029,9029.T,"HIGASHI HOLDINGS CO.,LTD.",38958931.666666664,20040.0,29026450.0,True,pass,False,pass
3551,3551.T,DYNIC CORPORATION,32588826.666666668,26821.666666666668,21550850.0,True,pass,False,pass
7914,7914.T,"Kyodo Printing Co.,Ltd.",149237776.66666666,94118.33333333333,125818000.0,True,pass,False,pass
1380,1380.T,"AKIKAWA FOODS & FARMS CO.,LTD.",1933170.0,1866.6666666666667,1446200.0,True,exclude,True,avg_daily_value_60d_below_3m
5284,5284.T,"YAMAU HOLDINGS CO.,LTD.",23333450.0,10321.666666666666,16178350.0,True,pass,False,pass
9332,9332.T,"NISSO HOLDINGS Co.,Ltd.",117959080.0,191586.66666666666,90643550.0,True,pass,False,pass
4848,4848.T,"FULLCAST HOLDINGS CO.,LTD.",183702356.66666666,114533.33333333333,157764150.0,True,pass,False,pass
5599,5599.T,S&J Corporation,53698993.333333336,42726.666666666664,46345650.0,True,pass,False,pass
3930,3930.T,"Hatena Co.,Ltd.",90137698.33333333,87536.66666666667,32616750.0,True,pass,False,pass
2003,2003.T,"NITTO FUJI FLOUR MILLING CO.,LTD.",44604015.0,24825.0,34306250.0,True,pass,False,pass
4384,4384.T,RAKSUL INC.,442631373.3333333,234258.33333333334,176232100.0,True,pass,False,pass
9991,9991.T,GECOSS CORPORATION,113689870.0,66238.33333333333,93464100.0,True,pass,False,pass
2475,2475.T,"WDB HOLDINGS CO.,LTD.",69015713.33333333,42853.333333333336,45489750.0,True,pass,False,pass
4840,4840.T,TriIs Incorporated,360887193.3333333,404548.3333333333,81961400.0,True,pass,False,pass
4347,4347.T,Broadmedia Corporation,34892985.0,15980.0,33245150.0,True,pass,False,pass
9119,9119.T,"IINO KAIUN KAISHA,LTD.",580686118.3333334,345690.0,460181700.0,True,pass,False,pass
7539,7539.T,"AINAVO HOLDINGS Co.,Ltd.",20081751.666666668,25116.666666666668,13965750.0,True,pass,False,pass
1942,1942.T,"KANDENKO CO.,LTD.",7770475881.666667,1204981.6666666667,6457207900.0,True,pass,False,pass
9059,9059.T,"Kanda Holdings Co.,Ltd.",7601010.0,8826.666666666666,5050400.0,True,review,False,avg_daily_value_60d_below_10m
7673,7673.T,"DAIKO TSUSAN CO.,LTD.",10729958.333333334,6048.333333333333,7257600.0,True,pass,False,pass
3665,3665.T,Enigmo Inc.,87946038.33333333,228420.0,63494600.0,True,pass,False,pass
7110,7110.T,Kurashicom Inc.,18290430.0,9020.0,12218150.0,True,pass,False,pass
7438,7438.T,KONDOTEC INC.,62979135.0,42246.666666666664,45017300.0,True,pass,False,pass
9960,9960.T,TOTECH CORPORATION,285223000.0,72990.0,278724000.0,True,pass,False,pass
8125,8125.T,"Wakita & Co.,LTD.",320485041.6666667,171645.0,271639500.0,True,pass,False,pass
7458,7458.T,"DAIICHIKOSHO CO.,LTD.",587280254.1666666,348956.6666666667,521856300.0,True,pass,False,pass
4428,4428.T,sinops Inc.,4453028.333333333,6633.333333333333,3261450.0,True,review,False,avg_daily_value_60d_below_10m
2206,2206.T,"Ezaki Glico Co.,Ltd.",1226195435.0,212115.0,1184167300.0,True,pass,False,pass
3946,3946.T,"TOMOKU CO.,LTD.",160153341.66666666,44171.666666666664,128949500.0,True,pass,False,pass
9012,9012.T,"Chichibu Railway Co.,Ltd.",1097091.6666666667,513.3333333333334,637200.0,True,exclude,True,avg_daily_value_60d_below_3m
1333,1333.T,Umios Corporation,835708894.1666666,602106.6666666666,785152700.0,True,pass,False,pass
7634,7634.T,"HOSHIIRYO-SANKI CO.,LTD.",4495125.0,848.3333333333334,3494750.0,True,review,False,avg_daily_value_60d_below_10m
4360,4360.T,"MANAC Chemical Partners Co.,Ltd",37918541.666666664,39181.666666666664,27165500.0,True,pass,False,pass
3159,3159.T,"Maruzen CHI Holdings Co.,Ltd.",19280395.0,54743.333333333336,11467900.0,True,pass,False,pass
9006,9006.T,Keikyu Corporation,1205207106.6666667,781735.0,1068706700.0,True,pass,False,pass
7643,7643.T,"DAIICHI CO.,LTD.",5041718.333333333,3008.3333333333335,3910000.0,True,review,False,avg_daily_value_60d_below_10m
7487,7487.T,OZU CORPORATION,41673485.0,22196.666666666668,37090600.0,True,pass,False,pass
3992,3992.T,Needs Well Inc.,71528626.66666667,149416.66666666666,60037950.0,True,pass,False,pass
8163,8163.T,"SRS HOLDINGS CO.,LTD.",142190920.0,116006.66666666667,110178250.0,True,pass,False,pass
4343,4343.T,"AEON Fantasy Co.,LTD.",204252251.66666666,82153.33333333333,177992350.0,True,pass,False,pass
2602,2602.T,"The Nisshin OilliO Group,Ltd.",538747864.448649,290080.0,500426100.0,True,pass,False,pass
8098,8098.T,"Inabata & Co.,Ltd.",358874666.6666667,90075.0,307023750.0,True,pass,False,pass
7231,7231.T,"TOPY INDUSTRIES,LIMITED",236382251.66666666,79493.33333333333,194047250.0,True,pass,False,pass
3386,3386.T,"COSMO BIO COMPANY,LIMITED",7809665.0,6116.666666666667,4778500.0,True,review,False,avg_daily_value_60d_below_10m
9368,9368.T,"KIMURA UNITY CO.,LTD.",22713811.666666668,25045.0,16480800.0,True,pass,False,pass
3765,3765.T,"GungHo Online Entertainment,Inc.",709168105.0,286251.6666666667,660092450.0,True,pass,False,pass
7685,7685.T,"BuySell Technologies Co.,Ltd.",1251450550.0,370075.0,1102888000.0,True,pass,False,pass
2683,2683.T,"UOKI CO.,LTD.",1422493.3333333333,1420.0,1204200.0,True,exclude,True,avg_daily_value_60d_below_3m
2175,2175.T,"SMS CO.,LTD.",746426730.0,425326.6666666667,673859200.0,True,pass,False,pass
7928,7928.T,"ASAHI KAGAKU KOGYO CO.,LTD.",3145396.6666666665,5126.666666666667,1889450.0,True,review,False,avg_daily_value_60d_below_10m
8005,8005.T,Scroll Corporation,289173661.6666667,192850.0,183303600.0,True,pass,False,pass
7846,7846.T,PILOT CORPORATION,524889803.3333333,110938.33333333333,471539600.0,True,pass,False,pass
5137,5137.T,SmartDrive inc.,101441783.33333333,368158.3333333333,79235700.0,True,pass,False,pass
9076,9076.T,"SEINO HOLDINGS CO.,LTD.",1150331653.3333333,453911.6666666667,1011946550.0,True,pass,False,pass
9341,9341.T,"GENOVA,Inc.",39066246.666666664,67681.66666666667,29026900.0,True,pass,False,pass
3547,3547.T,UNISIA HOLDINGS CO.,95743170.0,51755.0,83601200.0,True,pass,False,pass
4763,4763.T,"CREEK & RIVER Co.,Ltd.",72374811.66666667,52848.333333333336,59328400.0,True,pass,False,pass
3202,3202.T,"Daitobo Co.,Ltd.",9889438.333333334,74120.0,7091250.0,True,review,False,avg_daily_value_60d_below_10m
8030,8030.T,"Chuo Gyorui Co.,Ltd.",18277566.666666668,4608.333333333333,12600000.0,True,pass,False,pass
3950,3950.T,THE PACK CORPORATION,148391510.0,112026.66666666667,137015050.0,True,pass,False,pass
1929,1929.T,"NITTOC CONSTRUCTION CO.,LTD.",132105578.33333333,108543.33333333333,116427000.0,True,pass,False,pass
3776,3776.T,"BroadBand Tower,Inc.",184025450.0,776271.6666666666,146732400.0,True,pass,False,pass
4392,4392.T,"Future Innovation Group,Inc.",6319499200.0,3975510.0,83721450.0,True,pass,False,pass
1930,1930.T,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD.",154086250.0,96006.66666666667,99019500.0,True,pass,False,pass
1833,1833.T,OKUMURA CORPORATION,669114400.0,107923.33333333333,600219500.0,True,pass,False,pass
9065,9065.T,SANKYU INC.,1746423651.6666667,195501.66666666666,1701277600.0,True,pass,False,pass
2792,2792.T,"HONEYS HOLDINGS CO.,LTD.",156530006.66666666,107043.33333333333,124280100.0,True,pass,False,pass
1762,1762.T,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",263385241.66666666,73068.33333333333,224174500.0,True,pass,False,pass
1893,1893.T,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",4410752068.333333,2401043.3333333335,3487044550.0,True,pass,False,pass
4673,4673.T,"Kawasaki Geological Engineering Co.,Ltd.",75247000.0,14183.333333333334,30450500.0,True,pass,False,pass
1963,1963.T,JGC HOLDINGS CORPORATION,7475130711.666667,3046566.6666666665,6429754650.0,True,pass,False,pass
4228,4228.T,"Sekisui Kasei Co.,Ltd.",150409473.33333334,310963.3333333333,116443950.0,True,pass,False,pass
3317,3317.T,"FLYING GARDEN CO.,LTD.",6076041.666666667,4115.0,3767700.0,True,review,False,avg_daily_value_60d_below_10m
2294,2294.T,"Kakiyasu Honten Co.,Ltd.",139525793.33333334,49653.333333333336,109781700.0,True,pass,False,pass
8084,8084.T,RYODEN CORPORATION,218051925.0,63075.0,163687500.0,True,pass,False,pass
8085,8085.T,"NARASAKI SANGYO CO.,LTD.",20717800.0,4720.0,19753250.0,True,pass,False,pass
8218,8218.T,"KOMERI CO.,LTD.",345641491.6666667,98716.66666666667,328914000.0,True,pass,False,pass
1787,1787.T,"Nakabohtec Corrosion Protecting Co.,Ltd.",7024716.666666667,1180.0,4113000.0,True,review,False,avg_daily_value_60d_below_10m
1852,1852.T,ASANUMA CORPORATION,383774358.3333333,406620.0,332735400.0,True,pass,False,pass
4055,4055.T,T&S Group Inc.,529030540.0,253868.33333333334,153456350.0,True,pass,False,pass
7872,7872.T,"ESTELLE HOLDINGS CO.,LTD.",3063338.3333333335,5056.666666666667,1992500.0,True,review,False,avg_daily_value_60d_below_10m
2924,2924.T,"Ifuji Sangyo Co.,Ltd.",23827326.666666668,12093.333333333334,19732400.0,True,pass,False,pass
2053,2053.T,"CHUBU SHIRYO CO.,LTD.",157912838.33333334,90343.33333333333,118892450.0,True,pass,False,pass
3020,3020.T,"Applied Co.,Ltd.",15546500.0,3908.3333333333335,12298500.0,True,pass,False,pass
9509,9509.T,"Hokkaido Electric Power Company,Incorporated",3309542959.906718,3224978.3333333335,3148734395.7733154,True,pass,False,pass
3391,3391.T,TSURUHA HOLDINGS INC.,5370741455.0,2504455.0,4497816000.0,True,pass,False,pass
8066,8066.T,MITANI CORPORATION,36159680.0,14396.666666666666,30988150.0,True,pass,False,pass
9110,9110.T,"NS United Kaiun Kaisha,Ltd.",518649916.6666667,68265.0,449125500.0,True,pass,False,pass
4449,4449.T,giftee Inc.,480679238.3333333,435366.6666666667,345093350.0,True,pass,False,pass
9360,9360.T,SUZUYO SHINWART CORPORATION,6320718.333333333,2155.0,4613300.0,True,review,False,avg_daily_value_60d_below_10m
9069,9069.T,"SENKO Group Holdings Co.,Ltd.",729732463.3333334,389373.3333333333,645284250.0,True,pass,False,pass
3399,3399.T,Maruchiyo Yamaokaya Corporation,534956868.3333333,158755.0,414106750.0,True,pass,False,pass
3302,3302.T,"TEIKOKU SEN-I Co.,Ltd.",141838696.66666666,46888.333333333336,116026000.0,True,pass,False,pass
3148,3148.T,"CREATE SD HOLDINGS CO.,LTD.",644299083.3333334,197985.0,424667500.0,True,pass,False,pass
9424,9424.T,Japan Communications Inc.,281194613.3333333,2214981.6666666665,263900600.0,True,pass,False,pass
1418,1418.T,"INTERLIFE HOLDINGS CO.,LTD.",44587205.0,84021.66666666667,34449300.0,True,pass,False,pass
7084,7084.T,Smile Holdings Inc.,18915778.333333332,6656.666666666667,12461400.0,True,pass,False,pass
3668,3668.T,"COLOPL,Inc.",208891755.0,504886.6666666667,182279600.0,True,pass,False,pass
9418,9418.T,"U-NEXT HOLDINGS Co.,Ltd.",1030255606.6666666,628988.3333333334,974759300.0,True,pass,False,pass
9913,9913.T,NIPPO LTD.,43031591.666666664,11448.333333333334,17122500.0,True,pass,False,pass
6092,6092.T,"EnBio Holdings,Inc",71669373.33333333,88273.33333333333,50582250.0,True,pass,False,pass
3106,3106.T,KURABO INDUSTRIES LTD.,403914166.6666667,41696.666666666664,372106500.0,True,pass,False,pass
1904,1904.T,"TAISEI ONCHO CO.,LTD.",110884541.66666667,21251.666666666668,96394000.0,True,pass,False,pass
9763,9763.T,"Maruken Lease Co.,Ltd.",37624251.63228353,27133.333333333332,29019500.0,True,pass,False,pass
9218,9218.T,"Mental Health Technologies Co.,Ltd.",18805388.333333332,25918.333333333332,14765600.0,True,pass,False,pass
7361,7361.T,"Human Creation Holdings,Inc.",8362513.333333333,6985.0,5166450.0,True,review,False,avg_daily_value_60d_below_10m
1786,1786.T,Oriental Shiraishi Corporation,158868866.66666666,436745.0,140871400.0,True,pass,False,pass
1812,1812.T,KAJIMA CORPORATION,13824471666.666666,2270711.6666666665,12725415000.0,True,pass,False,pass
9081,9081.T,"Kanagawa Chuo Kotsu Co.,Ltd.",46495450.0,13388.333333333334,32796500.0,True,pass,False,pass
2815,2815.T,"ARIAKE JAPAN Co.,Ltd.",364391033.3333333,65435.0,332594000.0,True,pass,False,pass
8227,8227.T,"SHIMAMURA Co.,Ltd.",2906437450.0,875833.3333333334,2763593450.0,True,pass,False,pass
7932,7932.T,"Nippi,Incorporated",125096716.66666667,9936.666666666666,101850000.0,True,pass,False,pass
4193,4193.T,"Fabrica Holdings Co.,Ltd.",11699420.0,5413.333333333333,9354200.0,True,pass,False,pass
8289,8289.T,Olympic Group Corporation,178635290.0,201740.0,52666550.0,True,pass,False,pass
3979,3979.T,"ULURU.CO.,LTD.",11534126.666666666,29460.0,3381750.0,True,pass,False,pass
4549,4549.T,"EIKEN CHEMICAL CO.,LTD.",524698408.3333333,172460.0,490283250.0,True,pass,False,pass
8860,8860.T,FUJI CORPORATION LIMITED,84990128.33333333,105241.66666666667,65239600.0,True,pass,False,pass
7464,7464.T,"SAFTEC CO.,LTD.",2458158.3333333335,1511.6666666666667,1318800.0,True,exclude,True,avg_daily_value_60d_below_3m
3626,3626.T,TIS Inc.,7694157528.333333,2252118.3333333335,6287452200.0,True,pass,False,pass
3248,3248.T,"EARLY AGE CO.,Ltd.",4632951.666666667,5305.0,2265050.0,True,review,False,avg_daily_value_60d_below_10m
3446,3446.T,JTEC CORPORATION,155157165.0,76398.33333333333,126537600.0,True,pass,False,pass
2445,2445.T,"Takamiya Co.,Ltd.",54566161.666666664,134351.66666666666,42841300.0,True,pass,False,pass
3271,3271.T,The Global Ltd.,303460510.0,247616.66666666666,74532950.0,True,pass,False,pass
7425,7425.T,"HATSUHO SHOUJI CO.,LTD.",6650413.333333333,2703.3333333333335,2251250.0,True,review,False,avg_daily_value_60d_below_10m
4657,4657.T,"ENVIRONMENTAL CONTROL CENTER CO.,LTD.",23624466.666666668,48220.0,9412200.0,True,pass,False,pass
7447,7447.T,"NAGAILEBEN Co.,Ltd.",112065798.33333333,65846.66666666667,103096850.0,True,pass,False,pass
5969,5969.T,"LOBTEX Co.,Ltd.",379328.3333333333,303.3333333333333,123300.0,True,exclude,True,avg_daily_value_60d_below_3m
3355,3355.T,KURIYAMA HOLDINGS CORPORATION,77897028.33333333,43675.0,67823550.0,True,pass,False,pass
9051,9051.T,"SENKON LOGISTICS CO.,LTD",2147858.3333333335,1616.6666666666667,1662000.0,True,exclude,True,avg_daily_value_60d_below_3m
1885,1885.T,TOA CORPORATION,1820299350.0,614440.0,1773195000.0,True,pass,False,pass
5537,5537.T,"AlbaLink Co.,Ltd.",223835296.66666666,82738.33333333333,192167950.0,True,pass,False,pass
3050,3050.T,"DCM Holdings Co.,Ltd.",508394780.0,328613.3333333333,469094600.0,True,pass,False,pass
7819,7819.T,SHOBIDO Corporation,35987888.333333336,33025.0,25924700.0,True,pass,False,pass
5571,5571.T,"Excite Holdings Co.,Ltd.",10671568.333333334,10418.333333333334,2478000.0,True,pass,False,pass
8018,8018.T,"SANKYO SEIKO CO.,LTD.",55793758.333333336,63888.333333333336,48578000.0,True,pass,False,pass
9063,9063.T,"Okayamaken Freight Transportation CO.,LTD.",4953883.333333333,1171.6666666666667,2944000.0,True,review,False,avg_daily_value_60d_below_10m
8928,8928.T,ANABUKI KOSAN INC.,34113453.333333336,13105.0,28919700.0,True,pass,False,pass
7486,7486.T,"SANRIN CO.,LTD.",7123843.333333333,8786.666666666666,1772450.0,True,review,False,avg_daily_value_60d_below_10m
1793,1793.T,"OHMOTO GUMI CO.,LTD.",8362963.333333333,4620.0,5380950.0,True,review,False,avg_daily_value_60d_below_10m
3023,3023.T,Rasa Corporation,97829025.0,51043.333333333336,80169050.0,True,pass,False,pass
3333,3333.T,"ASAHI CO.,LTD.",224447166.66666666,171096.66666666666,186327200.0,True,pass,False,pass
1861,1861.T,"Kumagai Gumi Co.,Ltd.",1539420790.0,989710.0,1405457550.0,True,pass,False,pass
3538,3538.T,WILLPLUS Holdings Corporation,16754046.666666666,16711.666666666668,13351150.0,True,pass,False,pass
9890,9890.T,"MAKIYA CO.,LTD.",12632175.0,8920.0,2323700.0,True,pass,False,pass
3544,3544.T,"SATUDORA HOLDINGS CO.,LTD.",23715388.333333332,27991.666666666668,12714900.0,True,pass,False,pass
9861,9861.T,"YOSHINOYA HOLDINGS CO.,LTD.",1260047870.0,387560.0,1123212150.0,True,pass,False,pass
7039,7039.T,BRIDGE International Group Corp.,23250123.333333332,13108.333333333334,19062600.0,True,pass,False,pass
2664,2664.T,CAWACHI LIMITED,400199793.3333333,131701.66666666666,265570250.0,True,pass,False,pass
5868,5868.T,Rococo Co.Ltd.,8630936.666666666,8280.0,6627950.0,True,review,False,avg_daily_value_60d_below_10m
4113,4113.T,"TAOKA CHEMICAL COMPANY,LIMITED",67990681.66666667,74028.33333333333,43634100.0,True,pass,False,pass
2915,2915.T,"KENKO Mayonnaise Co.,Ltd.",89062971.66666667,41165.0,68315600.0,True,pass,False,pass
5282,5282.T,GEOSTR Corporation,41818331.666666664,98556.66666666667,31784200.0,True,pass,False,pass
9048,9048.T,"Nagoya Railroad Co., Ltd.",1709724983.3333333,960143.3333333334,1476845250.0,True,pass,False,pass
3480,3480.T,"J.S.B.Co.,Ltd.",403102833.3333333,79373.33333333333,239739000.0,True,pass,False,pass
2871,2871.T,NICHIREI CORPORATION,2371136350.8333335,1228496.6666666667,2111901525.0,True,pass,False,pass
8174,8174.T,"NIPPON GAS CO.,LTD.",944809907.5,328596.6666666667,875712350.0,True,pass,False,pass
6379,6379.T,RAIZNEXT Corporation,316485883.3333333,135686.66666666666,273075750.0,True,pass,False,pass
1934,1934.T,YURTEC CORPORATION,384479453.3333333,149855.0,328960150.0,True,pass,False,pass
1992,1992.T,"KANDA TSUSHINKI CO.,LTD.",527945.0,185.0,275400.0,True,exclude,True,avg_daily_value_60d_below_3m
9908,9908.T,"NIHON DENKEI CO.,LTD",34894515.0,13895.0,28773100.0,True,pass,False,pass
5952,5952.T,Amatei Incorporated,7048400.0,37515.0,4255400.0,True,review,False,avg_daily_value_60d_below_10m
3065,3065.T,"Life Foods Co.,Ltd.",1841943.3333333333,1141.6666666666667,1453500.0,True,exclude,True,avg_daily_value_60d_below_3m
9193,9193.T,"Tokyo Kisen Co.,Ltd.",20513038.333333332,18561.666666666668,16856400.0,True,pass,False,pass
7826,7826.T,"FURUYA METAL CO.,LTD.",4455900400.0,555943.3333333334,3657709000.0,True,pass,False,pass
7097,7097.T,"SAKURASAKU PLUS,Co.,Ltd.",13735996.666666666,4788.333333333333,11543150.0,True,pass,False,pass
6898,6898.T,"TOMITA ELECTRIC CO.,LTD.",11935008.333333334,3078.3333333333335,2139250.0,True,pass,False,pass
9854,9854.T,"AIGAN CO.,LTD.",23652885.0,93076.66666666667,17086800.0,True,pass,False,pass
8141,8141.T,"Shinko Shoji Co.,Ltd.",606414443.3333334,402401.6666666667,347683950.0,True,pass,False,pass
3204,3204.T,Toabo Corporation,9856486.666666666,19541.666666666668,7682800.0,True,review,False,avg_daily_value_60d_below_10m
3143,3143.T,O'will Corporation,9028146.666666666,12866.666666666666,4066750.0,True,review,False,avg_daily_value_60d_below_10m
9887,9887.T,"MATSUYA FOODS HOLDINGS CO.,LTD.",510602966.6666667,94046.66666666667,390228750.0,True,pass,False,pass
6184,6184.T,"Kamakura Shinsho,Ltd.",99566193.33333333,206430.0,67649150.0,True,pass,False,pass
3048,3048.T,BIC CAMERA INC.,891480108.3333334,518503.3333333333,778600625.0,True,pass,False,pass
7955,7955.T,Cleanup Corporation,86421141.66666667,90716.66666666667,64601500.0,True,pass,False,pass
2882,2882.T,"EAT&HOLDINGS Co.,Ltd",48179930.0,24448.333333333332,40063450.0,True,pass,False,pass
9895,9895.T,CONSEC CORPORATION,1283908.3333333333,1003.3333333333334,635750.0,True,exclude,True,avg_daily_value_60d_below_3m
7774,7774.T,"Japan Tissue Engineering Co.,Ltd.",122179730.0,190833.33333333334,84957600.0,True,pass,False,pass
9307,9307.T,"Sugimura Warehouse Co.,Ltd.",12412300.0,12063.333333333334,10811400.0,True,pass,False,pass
9996,9996.T,"Satoh&Co.,Ltd.",2416540.0,1050.0,1586900.0,True,exclude,True,avg_daily_value_60d_below_3m
7813,7813.T,"PLATZ Co.,Ltd.",3704156.6666666665,4505.0,2847500.0,True,review,False,avg_daily_value_60d_below_10m
7565,7565.T,MANSEI CORPORATION,2215966.6666666665,365.0,634000.0,True,exclude,True,avg_daily_value_60d_below_3m
7555,7555.T,"Ota Floriculture Auction Co.,Ltd.",1419853.3333333333,1848.3333333333333,601600.0,True,exclude,True,avg_daily_value_60d_below_3m
1766,1766.T,TOKEN CORPORATION,679098200.0,50546.666666666664,526055500.0,True,pass,False,pass
9731,9731.T,"Hakuyosha Company,Ltd.",15277050.0,4336.666666666667,12022500.0,True,pass,False,pass
5621,5621.T,"Human Technologies,Inc.",80775021.66666667,55256.666666666664,57200150.0,True,pass,False,pass
5852,5852.T,AHRESTY CORPORATION,166616380.0,212165.0,110898450.0,True,pass,False,pass
9904,9904.T,"Verite Co.,Ltd.",17622608.333333332,54701.666666666664,10280400.0,True,pass,False,pass
1301,1301.T,"KYOKUYO CO.,LTD.",285001450.0,59488.333333333336,239499750.0,True,pass,False,pass
5288,5288.T,ASIA PILE HOLDINGS CORPORATION,270134461.6666667,181368.33333333334,226177600.0,True,pass,False,pass
5138,5138.T,"Rebase,Inc.",3781728.3333333335,6541.666666666667,1580800.0,True,review,False,avg_daily_value_60d_below_10m
3068,3068.T,WDI Corporation,15396125.0,5061.666666666667,11797150.0,True,pass,False,pass
