rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note
264,6367,6367.T,"DAIKIN INDUSTRIES,LTD.",Machinery,0.9168422196927724,0.4142711447288204,0.0398055035098854,0.3168821696897348,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0477352604635714,28153308783.333332,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
265,3046,3046.T,JINS HOLDINGS Inc.,Retail Trade,0.9168395001677792,0.1655647196281022,0.0434488726136378,1.3101648636505028,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0393705712575171,1699515383.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
266,7955,7955.T,Cleanup Corporation,Other Products,0.9167738284775884,1.7669263719559498,0.0531962525770579,0.4544731170912306,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0289414730538262,86421141.66666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
267,7532,7532.T,Pan Pacific International Holdings Corporation,Retail Trade,0.9167508739526656,0.2558062917188096,0.037107272789644,0.4743353191804774,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0269924331336502,9741535810.79661,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
268,4620,4620.T,"FUJIKURA KASEI CO.,LTD.",Chemicals,0.9167217961563716,1.4534707492420995,0.0278493934273556,0.2707140210391118,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0419585872158791,276325670.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
269,8050,8050.T,SEIKO GROUP CORPORATION,Precision Instruments,0.9166832516365824,0.5157494513490897,0.0440894071969794,0.3712205743751963,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0512435982390294,1845328000.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
270,7545,7545.T,"NISHIMATSUYA CHAIN Co.,Ltd.",Retail Trade,0.9166033028741024,0.8651225075056379,0.0599128434271489,0.4037491032718879,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0233531230194145,395680055.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
271,9987,9987.T,"SUZUKEN CO.,LTD.",Wholesale Trade,0.9165720809780856,1.1033049085952604,0.0934351020108543,0.1621154595426079,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0814115854256731,1171492866.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
272,3167,3167.T,TOKAI Holdings Corporation,Wholesale Trade,0.9165609596534836,0.6713090381250351,0.0653205299524511,0.4440207660316227,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0789692974556632,400618005.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
273,3101,3101.T,"TOYOBO CO.,LTD.",Chemicals,0.9164307855708425,1.3742554391622708,0.0307905139896082,0.1570980205536104,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0406910904653781,1210438066.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
274,7004,7004.T,Kanadevia Corporation,Machinery,0.9163257949416672,0.8596817655080881,0.0968350197576532,0.1872894338867511,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0043349757141645,1440936808.3333333,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
275,9962,9962.T,MISUMI Group Inc.,Wholesale Trade,0.9163059564118952,0.3616250993412612,0.0376494228073719,0.445666318694676,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0571534202145984,4443064213.333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
276,9830,9830.T,TRUSCO NAKAYAMA CORPORATION,Wholesale Trade,0.9162006567782592,1.278076366560757,0.108976713148591,0.2164068504567728,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0266068030878822,335124091.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
277,6850,6850.T,Chino Corporation,Electric Appliances,0.9161792093215546,1.7894848890007036,0.1598405389607946,0.2480074142724745,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0082643515714381,105882811.66666669,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
278,9994,9994.T,YAMAYA CORPORATION,Retail Trade,0.9160348042404876,1.6241792456223867,0.1965287343283236,0.6985608828573558,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0263880744421468,42954048.333333336,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
279,2809,2809.T,Kewpie Corporation,Foods,0.9158637915455008,0.6130588890911901,0.0597714779956859,0.3140837948020002,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0044288755046913,1853444786.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
280,4611,4611.T,"Dai Nippon Toryo Company,Limited",Chemicals,0.9157819130797192,2.0964039229208176,0.2654013788725934,0.1606967843473906,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0490464095492301,213811660.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
281,8022,8022.T,Mizuno Corporation,Other Products,0.9157545329471866,0.627530314018226,0.0616063740284948,0.4511097176387661,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0396486352824812,805257741.6666666,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
282,8086,8086.T,NIPRO CORPORATION,Precision Instruments,0.9157369366534166,1.1016580805109957,0.0666147121377207,0.1422625107507568,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0382613443058316,1319637650.8333333,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
283,7279,7279.T,HI-LEX CORPORATION,Transportation Equipment,0.9157346079680622,2.20701068170369,0.1111610715723615,0.1225897753405271,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0086540692946823,275418620.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
284,3088,3088.T,MatsukiyoCocokara & Co.,Retail Trade,0.9155224137737932,0.5735423676087691,0.0604997624964925,0.2458398717156186,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0175030128570615,6540671277.5,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
285,2292,2292.T,S Foods Inc.,Foods,0.9155063456041904,1.672815959574628,0.116097746625676,0.1807070618594904,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0032989500763613,251349011.66666663,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
286,4194,4194.T,"Visional,Inc.",Information & Communication,0.9152532104919976,0.2041643488930477,0.0483933294111666,0.7641004140244222,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0410670921680186,2253251585.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
287,6841,6841.T,YOKOGAWA ELECTRIC CORPORATION,Electric Appliances,0.915068912248725,0.3679920051596237,0.0427043721778987,0.3723368857765372,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0629967559236919,7155156395.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
288,1878,1878.T,"DAITO TRUST CONSTRUCTION CO.,LTD.",Real Estate,0.915036090453693,0.4646102251182417,0.0993106306838926,0.2583091194431064,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0124211195508873,5921914433.333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
289,7520,7520.T,"Eco's Co.,Ltd.",Retail Trade,0.914896746179632,1.185928310672142,0.1054769959221162,0.7197237960339944,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0459262762407713,62678718.333333336,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
290,3558,3558.T,"JADE GROUP,Inc.",Retail Trade,0.9148683647503624,0.4912794598544008,0.0932768305143925,0.9722803096615674,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0099465297962263,310558428.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
291,2782,2782.T,"Seria Co.,Ltd.",Retail Trade,0.9148264068003048,0.3869118111223228,0.0401879289010408,0.6921538418047153,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0349086983636091,1259672700.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
292,6952,6952.T,"CASIO COMPUTER CO.,LTD.",Electric Appliances,0.9146867841856676,0.5412414956051664,0.0298746259387505,0.3419208548925956,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0119142118059274,3998310440.8333335,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
293,5032,5032.T,ANYCOLOR Inc.,Information & Communication,0.9143850694669275,0.1236972617307609,0.0648104280098806,0.6900113234739046,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0120251240252295,3479777313.3333335,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
294,8142,8142.T,"TOHO Co.,Ltd.",Wholesale Trade,0.9143510660806516,0.8019403666833402,0.1064006919260537,0.5181744665851079,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0362821609100847,182888551.66666663,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
295,8267,8267.T,"AEON CO.,LTD.",Retail Trade,0.91428816321262,0.589083241233237,0.0332818440462169,0.2443983625259211,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0664531237964505,14467840911.666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
296,7859,7859.T,ALMEDIO INC.,Other Products,0.9137864012055198,1.3884405159766064,0.080602057077096,0.2178888123119246,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0401166901959017,255201351.66666663,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
297,7943,7943.T,NICHIHA CORPORATION,Glass and Ceramics Products,0.913779331621585,1.2875897747762757,0.0522577452346436,0.2865571553351554,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0304352627689066,256716713.33333337,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
298,6658,6658.T,"Shirai Electronics Industrial Co.,Ltd.",Electric Appliances,0.9137355743274288,1.4644343389314858,0.3055881483069681,0.3054384702374833,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0262068965517241,79449121.66666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
299,4527,4527.T,"ROHTO PHARMACEUTICAL CO.,LTD.",Pharmaceutical,0.9137071938702042,0.5124791456387754,0.0585393766197902,0.3688548440148774,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0138837345860246,1970750629.1666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
300,9474,9474.T,"ZENRIN CO.,LTD.",Information & Communication,0.913625281561822,1.0673954531983694,0.0568954945964264,0.3662822921876901,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0934962343096234,193094326.66666663,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
